year,"last_name, first_name",name_abbrev,player_id,pitch_hand,pitch_comp,pitch_a,pitch_name_a,pitch_b,pitch_name_b,n_pitches,n_pitch_a,pitch_a_active_spin_formatted,pitch_a_hawkeye_measured_clock,pitch_a_hawkeye_measured_clock_label,pitch_a_movement_inferred_clock,pitch_a_movement_inferred_clock_label,pitch_a_diff_measured_inferred_minutes,n_pitch_b,pitch_b_active_spin_formatted,pitch_b_hawkeye_measured_clock,pitch_b_hawkeye_measured_clock_label,pitch_b_movement_inferred_clock,pitch_b_movement_inferred_clock_label,pitch_b_diff_measured_inferred_minutes,gap_diff_measured_inferred_minutes,diff_clock_label,diff_measured_hours,diff_inferred_hours
2024,"Ramírez, Yohan",,670990,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,126,38,85,10.5,10:30,10.75,10:45,-15,88,83,10.5,10:30,9.5,9:30,60,75, 0H 00M,0.0,1.25
2024,"Palencia, Daniel",,694037,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,125,101,99,10.75,10:45,10.75,10:45,0,24,98,10.5,10:30,10.25,10:15,15,15,+0H 15M,0.25,0.5
2024,"Kerkering, Orion",,689147,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,91,79,98,10.5,10:30,10.75,10:45,-15,12,90,10.5,10:30,9.75,9:45,45,60, 0H 00M,0.0,1.0
2024,"Iglesias, Raisel",,628452,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,132,78,88,10.75,10:45,11.0,11:00,-15,54,88,10.5,10:30,9.75,9:45,45,60,+0H 15M,0.25,1.25
2024,"Williams, Trevor",,592866,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,342,256,67,10.75,10:45,11.0,11:00,-15,86,75,10.5,10:30,9.25,9:15,75,90,+0H 15M,0.25,1.75
2024,"Rodriguez, Grayson",,680570,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,294,284,99,10.75,10:45,10.75,10:45,0,10,99,10.5,10:30,10.25,10:15,15,15,+0H 15M,0.25,0.5
2024,"Strickland, Hunter",,519326,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,103,81,82,10.5,10:30,11.0,11:00,-30,22,85,10.5,10:30,9.25,9:15,75,105, 0H 00M,0.0,1.75
2024,"Lange, Alex",,656638,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,118,46,89,10.75,10:45,10.75,10:45,0,72,86,10.75,10:45,10.0,10:00,45,45, 0H 00M,0.0,0.75
2024,"Lively, Ben",,594902,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,349,168,96,11.0,11:00,11.0,11:00,0,181,94,10.75,10:45,10.25,10:15,30,30,+0H 15M,0.25,0.75
2024,"Irvin, Jake",,663623,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,431,290,87,10.75,10:45,10.75,10:45,0,141,83,10.75,10:45,9.75,9:45,60,60, 0H 00M,0.0,1.0
2024,"Sauer, Matt",,669422,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,177,148,94,11.0,11:00,11.25,11:15,-15,29,96,10.75,10:45,10.25,10:15,30,45,+0H 15M,0.25,1.0
2024,"Darvish, Yu",,506433,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,238,149,90,11.0,11:00,11.0,11:00,0,89,89,10.75,10:45,10.0,10:00,45,45,+0H 15M,0.25,1.0
2024,"Stone, Gavin",,694813,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,320,159,95,10.75,10:45,11.0,11:00,-15,161,97,10.75,10:45,10.25,10:15,30,45, 0H 00M,0.0,0.75
2024,"Gray, Josiah",,680686,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,56,39,99,10.75,10:45,10.75,10:45,0,17,98,10.75,10:45,10.0,10:00,45,45, 0H 00M,0.0,0.75
2024,"Winn, Keaton",,676775,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,297,165,92,10.5,10:30,10.75,10:45,-15,132,84,10.75,10:45,9.75,9:45,60,75,-0H 15M,-0.25,1.0
2024,"Maeda, Kenta",,628317,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,153,137,85,10.75,10:45,11.0,11:00,-15,16,80,10.75,10:45,10.0,10:00,45,60, 0H 00M,0.0,1.0
