Season,name,player_id,pitch_hand,api_pitch_type,n_pitches,release_speed,spin_rate,movement_inches,alan_active_spin_pct,active_spin,hawkeye_measured,movement_inferred,pitch_name,active_spin_formatted,hawkeye_measured_clock_minutes,movement_inferred_clock_minutes,diff_measured_inferred,diff2,diff_measured_inferred_minutes,hawkeye_measured_clock_hh,hawkeye_measured_clock_mm,movement_inferred_clock_hh,movement_inferred_clock_mm,diff_clock_hh,diff_clock_mm
2023,"Jackson, Andre",656578,R,CU,65,81.5,2230,19.8,0.90795817,0.96071212,20.06243395,20.09643847,Curveball,96,315,315,-0.034004528,0.034004528,0,5,15,5,15,0,0
2023,"Underwood Jr., Duane",621249,R,CU,69,83.2,2309,12.4,0.542677186,0.590022614,60.79800181,38.23977967,Curveball,59,240,285,22.55822214,22.55822214,-45,4,0,4,45,0,45
2023,"Oviedo, Johan",670912,R,CU,443,80.9,2388,8.3,0.363707347,0.473193949,93.2842204,72.65882462,Curveball,47,180,210,20.62539578,20.62539578,-30,3,0,3,30,0,30
2023,"Zastryzny, Rob",642239,L,CU,99,82.1,2329,12,0.525429384,0.346914814,270.7499373,257.2545472,Curveball,35,540,570,13.49539018,13.49539018,-30,9,0,9,30,0,30
2023,"Wheeler, Zack",554430,R,CU,344,81.4,2740,16.4,0.674083991,0.657844689,54.5650042,39.5277748,Curveball,66,255,285,15.0372294,15.0372294,-30,4,15,4,45,0,30
2023,"Skubal, Tarik",669373,L,CU,79,76.5,2327,15.6,0.673315452,0.747626392,326.4669058,330.8619762,Curveball,75,420,420,-4.395070329,4.395070329,0,7,0,7,0,0,0
2023,"Sands, Cole",663485,R,CU,78,80.4,2925,19.2,0.782849503,0.723936766,52.57289955,64.84328831,Curveball,72,255,225,-12.27038876,12.27038876,30,4,15,3,45,0,30
2023,"Lynch IV, Daniel",663738,L,CU,64,80.8,2188,8.3,0.378965793,0.320169687,306.9107922,287.9681174,Curveball,32,465,510,18.94267482,18.94267482,-45,7,45,8,30,0,45
2023,"Lynn, Lance",458681,R,CU,226,80.8,2508,15.1,0.647228128,0.486203309,57.87316132,80.47186074,Curveball,49,240,195,-22.59869942,22.59869942,45,4,0,3,15,0,45
2023,"Yarbrough, Ryan",642232,L,CU,355,71.9,2161,15.3,0.667733223,0.706617422,265.8636655,255.8990861,Curveball,71,555,570,9.964579455,9.964579455,-15,9,15,9,30,0,15
2023,"Germán, Domingo",593334,R,CU,667,82.9,2668,1.9,0.080180339,0.097597567,180.4993754,99.22706578,Curveball,10,720,165,81.27230961,81.27230961,-165,12,0,2,45,2,45
2023,"Hill, Rich",448179,L,CU,895,71.8,2612,24,0.973303202,0.958308051,313.599958,312.2272996,Curveball,96,450,450,1.372658349,1.372658349,0,7,30,7,30,0,0
2023,"McKenzie, Triston",663474,R,CU,50,78.8,2216,12,0.542915374,0.626260535,34.60883781,40.85001175,Curveball,63,285,285,-6.241173944,6.241173944,0,4,45,4,45,0,0
2023,"Hudson, Dakota",641712,R,CU,70,81.4,2456,10.8,0.474823215,0.649623167,41.60114222,52.83830521,Curveball,65,270,255,-11.23716299,11.23716299,15,4,30,4,15,0,15
2023,"Miller, Bobby",676272,R,CU,358,80.6,2812,19.4,0.798809589,0.771682141,37.46524392,30.72195332,Curveball,77,285,300,6.743290599,6.743290599,-15,4,45,5,0,0,15
2023,"Cease, Dylan",656302,R,CU,495,80.2,2641,19,0.797945014,0.806185739,21.56948045,11.09680511,Curveball,81,315,345,10.47267534,10.47267534,-30,5,15,5,45,0,30
2023,"Kerr, Ray",678061,L,CU,185,82.5,1921,4.9,0.239744894,0.349417139,331.6677977,356.7373876,Curveball,35,420,360,-25.06958986,25.06958986,60,7,0,6,0,1,0
2023,"Staumont, Josh",622251,R,CU,65,81.8,2695,18.4,0.773984251,0.868212706,18.37676088,30.07731598,Curveball,87,330,300,-11.7005551,11.7005551,30,5,30,5,0,0,30
2023,"Sborz, Josh",622250,R,CU,213,85.2,2241,18.5,0.843554014,0.750788955,24.178079,41.82976323,Curveball,75,315,270,-17.65168423,17.65168423,45,5,15,4,30,0,45
2023,"Abbott, Cory",676265,R,CU,331,84.7,2369,10.1,0.449131141,0.584407064,27.97986955,17.25554925,Curveball,58,300,330,10.72432029,10.72432029,-30,5,0,5,30,0,30
2023,"Crismatt, Nabil",622503,R,CU,52,72.8,2272,22,0.91911256,0.958941686,40.82550498,39.75420976,Curveball,96,285,285,1.071295223,1.071295223,0,4,45,4,45,0,0
2023,"Scherzer, Max",453286,R,CU,303,75.3,2717,19.9,0.805251227,0.769701022,58.58201197,51.44256131,Curveball,77,240,255,7.139450657,7.139450657,-15,4,0,4,15,0,15
2023,"Pruitt, Austin",643493,R,CU,120,81.2,2841,15.5,0.629205652,0.631869682,38.42614077,32.61632303,Curveball,63,285,300,5.809817733,5.809817733,-15,4,45,5,0,0,15
2023,"Weaver, Luke",596133,R,CU,266,81.7,2235,9.2,0.413786086,0.518140398,43.72393695,17.26596682,Curveball,52,270,330,26.45797013,26.45797013,-60,4,30,5,30,1,0
2023,"Kluber, Corey",446372,R,CU,274,80.5,2558,16.6,0.679821875,0.499737163,66.2645026,94.38000928,Curveball,50,225,165,-28.11550668,28.11550668,60,3,45,2,45,1,0
2023,"López, Jorge",605347,R,CU,208,84,2488,15.7,0.677444365,0.688914648,50.49848324,33.23095795,Curveball,69,255,300,17.26752528,17.26752528,-45,4,15,5,0,0,45
2023,"Canning, Griffin",656288,R,CU,229,81.8,2428,15.9,0.694809005,0.52054469,25.84148599,52.27470793,Curveball,52,315,255,-26.43322194,26.43322194,60,5,15,4,15,1,0
2023,"Eovaldi, Nathan",543135,R,CU,300,76,1956,15,0.687041027,0.831450957,45.76229798,40.69661946,Curveball,83,270,285,5.065678516,5.065678516,-15,4,30,4,45,0,15
2023,"Toussaint, Touki",657053,R,CU,459,76.1,2439,20.6,0.87437753,0.893189881,43.42828208,38.88454395,Curveball,89,270,285,4.543738137,4.543738137,-15,4,30,4,45,0,15
2023,"Walker, Josh",677020,L,CU,72,83,2090,9.3,0.430280181,0.371920006,280.5711828,260.907952,Curveball,37,525,555,19.66323082,19.66323082,-30,8,45,9,15,0,30
2023,"Morton, Charlie",450203,R,CU,1218,82.3,3089,17.5,0.713322185,0.692354295,61.58964412,54.82008497,Curveball,69,240,255,6.769559145,6.769559145,-15,4,0,4,15,0,15
2023,"Cobb, Alex",502171,R,CU,372,83.6,2670,17.7,0.748639779,0.735708146,37.79472905,28.45302747,Curveball,74,285,300,9.341701579,9.341701579,-15,4,45,5,0,0,15
2023,"Selby, Colin",681882,R,CU,75,82.7,2616,21.8,0.940936515,0.906688,24.32454413,35.7216714,Curveball,91,315,285,-11.39712727,11.39712727,30,5,15,4,45,0,30
2023,"Newcomb, Sean",656794,L,CU,105,80.6,2796,21.3,0.860869721,0.739311274,322.3635396,309.3699399,Curveball,74,435,465,12.99359968,12.99359968,-30,7,15,7,45,0,30
2023,"McArthur, James",663704,R,CU,127,82.2,2874,20.9,0.877686605,0.854455503,51.79510642,49.30427162,Curveball,85,255,255,2.490834807,2.490834807,0,4,15,4,15,0,0
2023,"Taillon, Jameson",592791,R,CU,376,80.5,2726,16.6,0.684443473,0.71790213,45.54992615,41.59495802,Curveball,72,270,270,3.954968128,3.954968128,0,4,30,4,30,0,0
2023,"Francis, Bowden",670102,R,CU,183,74.3,2611,22.2,0.901722479,0.915275531,42.85694332,50.26683808,Curveball,92,270,255,-7.409894761,7.409894761,15,4,30,4,15,0,15
2023,"Syndergaard, Noah",592789,R,CU,198,77.9,2219,11.8,0.522115551,0.599287334,66.36830846,79.88275189,Curveball,60,225,195,-13.51444344,13.51444344,30,3,45,3,15,0,30
2023,"Civale, Aaron",650644,R,CU,483,78.1,2986,22.2,0.87673282,0.798888652,38.64707983,30.89770676,Curveball,80,285,300,7.749373066,7.749373066,-15,4,45,5,0,0,15
2023,"Duran, Jhoan",661395,R,CU,282,87.7,2697,11.5,0.498160245,0.528274783,46.20000351,19.34600856,Curveball,53,270,315,26.85399494,26.85399494,-45,4,30,5,15,0,45
2023,"Gonzales, Marco",594835,L,CU,193,79.3,2206,12.5,0.536076013,0.641624558,328.4541124,350.5307872,Curveball,64,420,375,-22.07667477,22.07667477,45,7,0,6,15,0,45
2023,"Wells, Tyler",669330,R,CU,142,74,2655,19.4,0.772419457,0.755689352,42.77275046,34.6273913,Curveball,76,270,285,8.145359157,8.145359157,-15,4,30,4,45,0,15
2023,"Mushinski, Parker",656786,L,CU,83,81.7,2686,19.1,0.784349459,0.821565499,322.4747531,325.9374292,Curveball,82,435,435,-3.462676109,3.462676109,0,7,15,7,15,0,0
2023,"Hentges, Sam",656529,L,CU,298,80,2385,18.6,0.810458948,0.89540856,330.4278532,337.5659383,Curveball,90,420,405,-7.13808511,7.13808511,15,7,0,6,45,0,15
2023,"Maton, Phil",664208,R,CU,415,73.8,3156,24.3,0.921476002,0.971516077,49.21198646,53.89649927,Curveball,97,255,255,-4.684512813,4.684512813,0,4,15,4,15,0,0
2023,"Cabrera, Génesis",650893,L,CU,117,79.5,2311,13.2,0.587502912,0.673544903,316.3494407,314.0490571,Curveball,67,450,450,2.300383546,2.300383546,0,7,30,7,30,0,0
2023,"Alcantara, Sandy",645261,R,CU,60,86.1,2462,6.2,0.278229338,0.285343928,70.72325909,38.12142338,Curveball,29,225,285,32.6018357,32.6018357,-60,3,45,4,45,1,0
2023,"Thompson, Keegan",624522,R,CU,72,81.9,2694,18.2,0.745017916,0.7098432,35.90645116,23.26831169,Curveball,71,285,315,12.63813946,12.63813946,-30,4,45,5,15,0,30
2023,"Lugo, Seth",607625,R,CU,669,79.5,3243,23.5,0.909287612,0.839217494,39.50587602,33.86784268,Curveball,84,285,285,5.638033338,5.638033338,0,4,45,4,45,0,0
2023,"Herrin, Tim",682120,L,CU,59,83.4,2450,13.4,0.587812639,0.559380806,313.8228651,295.380591,Curveball,56,450,495,18.44227414,18.44227414,-45,7,30,8,15,0,45
2023,"Ober, Bailey",641927,R,CU,155,77.5,2182,15.2,0.681289567,0.761348116,43.26073279,37.75048746,Curveball,76,270,285,5.510245337,5.510245337,-15,4,30,4,45,0,15
2023,"Harris, Hogan",663687,L,CU,67,74.9,2525,21,0.850919595,0.885651652,330.1484288,328.1725469,Curveball,89,420,420,1.975881952,1.975881952,0,7,0,7,0,0,0
2023,"Ortega, Oliver",661383,R,CU,57,82.3,2436,11.1,0.492381456,0.689034408,42.56186298,32.16346057,Curveball,69,270,300,10.3984024,10.3984024,-30,4,30,5,0,0,30
2023,"Beck, Tristan",663941,R,CU,86,79.2,2385,20.3,0.866638501,0.890112742,27.53974194,25.25924383,Curveball,89,300,315,2.280498117,2.280498117,-15,5,0,5,15,0,15
2023,"Wilson, Bryse",669060,R,CU,155,79.6,2480,19.1,0.817642084,0.693237516,48.40451914,67.88167026,Curveball,69,270,225,-19.47715112,19.47715112,45,4,30,3,45,0,45
2023,"Moore, Matt",519043,L,CU,148,84.3,2349,11.8,0.51713955,0.604644761,324.8928602,348.7580051,Curveball,60,435,375,-23.86514484,23.86514484,60,7,15,6,15,1,0
2023,"Pérez, Eury",691587,R,CU,214,81.2,2421,4.7,0.206142337,0.308126099,104.2425323,80.14914066,Curveball,31,150,195,24.0933916,24.0933916,-45,2,30,3,15,0,45
2023,"López, Pablo",641154,R,CU,373,82.5,2656,15.9,0.674699398,0.723744675,41.85656162,36.41102136,Curveball,72,270,285,5.445540254,5.445540254,-15,4,30,4,45,0,15
2023,"Olson, Reese",681857,R,CU,101,78.8,2800,21.9,0.895711772,0.920341288,35.98983506,33.51399084,Curveball,92,285,300,2.475844223,2.475844223,-15,4,45,5,0,0,15
2023,"Lucchesi, Joey",664192,L,CU,166,77.8,2136,5.1,0.224160835,0.275998904,346.7271197,325.8430834,Curveball,28,390,435,20.88403632,20.88403632,-45,6,30,7,15,0,45
2023,"Smyly, Drew",592767,L,CU,1184,78.6,2119,5.7,0.256885574,0.363215122,5.73688504,38.43755903,Curveball,36,345,285,-32.70067399,32.70067399,60,5,45,4,45,1,0
2023,"Smith, Will",519293,L,CU,66,77,1992,15.1,0.692198114,0.624253073,329.5793772,322.6522485,Curveball,62,420,435,6.927128694,6.927128694,-15,7,0,7,15,0,15
2023,"DeSclafani, Anthony",543101,R,CU,72,82.3,2102,12.8,0.585150179,0.760538429,57.58673472,52.36324438,Curveball,76,240,255,5.22349034,5.22349034,-15,4,0,4,15,0,15
2023,"Wacha, Michael",608379,R,CU,245,74,2150,19.9,0.855508048,0.862810297,28.4707422,39.23238027,Curveball,86,300,285,-10.76163807,10.76163807,15,5,0,4,45,0,15
2023,"Rodriguez, Grayson",680570,R,CU,170,79.9,2629,18.3,0.755447892,0.795775026,36.83272397,31.93835027,Curveball,80,285,300,4.894373703,4.894373703,-15,4,45,5,0,0,15
2023,"Garcia, Rico",670329,R,CU,53,82.9,2419,17.4,0.766535999,0.76869284,18.2537875,10.4731546,Curveball,77,330,345,7.780632903,7.780632903,-15,5,30,5,45,0,15
2023,"Brito, Jhony",666745,R,CU,151,80.4,2168,9.6,0.419874877,0.504472689,47.16397191,52.28182346,Curveball,50,270,255,-5.117851554,5.117851554,15,4,30,4,15,0,15
2023,"Abbott, Andrew",671096,L,CU,318,80.9,2798,10.8,0.448724012,0.4890566,296.9783124,298.8437483,Curveball,49,480,480,-1.865435937,1.865435937,0,8,0,8,0,0,0
2023,"Boyd, Matthew",571510,L,CU,87,73.8,2572,22.2,0.903863011,0.879326849,305.5366898,305.4953962,Curveball,88,465,465,0.041293601,0.041293601,0,7,45,7,45,0,0
2023,"Gilbert, Logan",669302,R,CU,389,80.3,2325,17,0.730611701,0.762789556,31.20058385,26.07826561,Curveball,76,300,315,5.122318236,5.122318236,-15,5,0,5,15,0,15
2023,"Bumgarner, Madison",518516,L,CU,69,77.2,2286,11.1,0.485020165,0.653936582,293.8988577,302.0243543,Curveball,65,495,480,-8.125496611,8.125496611,15,8,15,8,0,0,15
2023,"Paxton, James",572020,L,CU,328,81.3,1928,9.3,0.438931156,0.66880777,324.3367625,349.7231457,Curveball,67,435,375,-25.38638315,25.38638315,60,7,15,6,15,1,0
2023,"Greinke, Zack",425844,R,CU,302,72.5,2412,18.4,0.768970272,0.762150268,51.94260046,41.21829351,Curveball,76,255,285,10.72430695,10.72430695,-30,4,15,4,45,0,30
2023,"Misiewicz, Anthony",664948,L,CU,58,78.8,2837,16.8,0.692593731,0.689603674,329.5636238,338.6934118,Curveball,69,420,405,-9.129787992,9.129787992,15,7,0,6,45,0,15
2023,"Montgomery, Jordan",656756,L,CU,642,80.5,2355,9.3,0.408398484,0.537954226,319.2330356,339.6638533,Curveball,54,435,405,-20.43081768,20.43081768,30,7,15,6,45,0,30
2023,"Sims, Lucas",608371,R,CU,60,78.1,3179,21.8,0.845422612,0.827502087,45.02152792,43.72413786,Curveball,83,270,270,1.29739006,1.29739006,0,4,30,4,30,0,0
2023,"Herget, Jimmy",623474,R,CU,185,77.2,2858,18.2,0.713705156,0.572622687,81.10901121,99.39743235,Curveball,57,195,165,-18.28842114,18.28842114,30,3,15,2,45,0,30
2023,"Pivetta, Nick",601713,R,CU,585,79.4,2795,22.1,0.882910016,0.846339558,25.99398477,22.31737193,Curveball,85,315,315,3.676612845,3.676612845,0,5,15,5,15,0,0
2023,"Naile, James",664942,R,CU,119,83.1,2687,17.3,0.732891889,0.573259548,56.53900084,73.18356298,Curveball,57,240,210,-16.64456214,16.64456214,30,4,0,3,30,0,30
2023,"Soriano, José",667755,R,CU,243,86.8,2228,15.8,0.731713883,0.719231317,29.76704354,48.33403451,Curveball,72,300,270,-18.56699097,18.56699097,30,5,0,4,30,0,30
2023,"Bernardino, Brennan",657514,L,CU,367,77.6,2616,18.2,0.742378576,0.658528622,302.1170364,282.2717758,Curveball,66,480,510,19.84526061,19.84526061,-30,8,0,8,30,0,30
2023,"Bird, Jake",656234,R,CU,273,81.7,2865,19.1,0.859391971,0.832559685,66.09149732,57.3492417,Curveball,83,225,240,8.742255617,8.742255617,-15,3,45,4,0,0,15
2023,"Houser, Adrian",605288,R,CU,153,79.4,1973,16.6,0.781195562,0.936606242,24.41557203,29.55689085,Curveball,94,315,300,-5.141318815,5.141318815,15,5,15,5,0,0,15
2023,"Bielak, Brandon",656232,R,CU,155,79.5,2393,19.1,0.817592096,0.852681097,26.63071016,18.61800294,Curveball,85,300,330,8.012707219,8.012707219,-30,5,0,5,30,0,30
2023,"Ryu, Hyun Jin",547943,L,CU,142,68.9,2473,22.5,0.91618647,0.907212649,321.9552038,321.7977018,Curveball,91,435,435,0.157502025,0.157502025,0,7,15,7,15,0,0
2023,"Carrasco, Carlos",471911,R,CU,144,80.1,2703,12.8,0.526596481,0.580845838,50.5767824,48.76635524,Curveball,58,255,255,1.810427154,1.810427154,0,4,15,4,15,0,0
2023,"Crawford, Kutter",676710,R,CU,248,79.5,2237,17.9,0.778877783,0.848923095,29.96896284,27.78071122,Curveball,85,300,300,2.188251622,2.188251622,0,5,0,5,0,0,0
2023,"Wentz, Joey",666214,L,CU,304,77.5,2489,17.2,0.72320571,0.725907621,314.1636711,327.2899519,Curveball,73,450,420,-13.12628085,13.12628085,30,7,30,7,0,0,30
2023,"Marsh, Alec",679525,R,CU,199,81.1,2504,15.3,0.663514332,0.779678363,37.94376589,38.96570896,Curveball,78,285,285,-1.021943072,1.021943072,0,4,45,4,45,0,0
2023,"García, Yimi",554340,R,CU,355,83.5,2805,13.7,0.566347577,0.56033132,87.03813068,73.10990294,Curveball,56,180,210,13.92822773,13.92822773,-30,3,0,3,30,0,30
2023,"Woodruff, Brandon",605540,R,CU,82,82.9,2539,9.6,0.411842482,0.497314074,37.8836133,14.27149143,Curveball,50,285,330,23.61212187,23.61212187,-45,4,45,5,30,0,45
2023,"Baumann, Mike",657508,R,CU,264,87.4,2369,9.9,0.439544972,0.53624144,33.11027724,8.069994027,Curveball,54,300,345,25.04028322,25.04028322,-45,5,0,5,45,0,45
2023,"Battenfield, Peyton",685410,R,CU,59,79.7,2504,10.9,0.448889511,0.541587675,26.50712968,15.86638535,Curveball,54,300,330,10.64074433,10.64074433,-30,5,0,5,30,0,30
2023,"Rodón, Carlos",607074,L,CU,72,79.7,2502,16,0.677665955,0.693207108,322.1775071,334.143706,Curveball,69,435,405,-11.96619891,11.96619891,30,7,15,6,45,0,30
2023,"Anderson, Chase",502624,R,CU,56,77.6,2155,19.4,0.923748727,0.964960718,25.55489482,22.73314277,Curveball,96,315,315,2.821752049,2.821752049,0,5,15,5,15,0,0
2023,"Gore, MacKenzie",669022,L,CU,447,83.2,2310,9.3,0.416437955,0.496320691,338.2072337,8.860272434,Curveball,50,405,345,-30.65303878,30.65303878,60,6,45,5,45,1,0
2023,"Maeda, Kenta",628317,R,CU,62,76.4,2738,20.4,0.833812387,0.791602975,39.84347116,33.25443927,Curveball,79,285,300,6.589031892,6.589031892,-15,4,45,5,0,0,15
2023,"Muller, Kyle",666205,L,CU,215,81.2,2333,12.7,0.548833638,0.638449389,329.7929062,343.3800615,Curveball,64,420,390,-13.58715534,13.58715534,30,7,0,6,30,0,30
2023,"Gott, Trevor",641627,R,CU,69,80.7,1926,15.9,0.74548551,0.870236074,46.16597294,40.61292242,Curveball,87,270,285,5.553050528,5.553050528,-15,4,30,4,45,0,15
2023,"Rea, Colin",607067,R,CU,153,78.7,2199,16.7,0.746417522,0.782309276,45.52378275,34.74328567,Curveball,78,270,285,10.78049708,10.78049708,-15,4,30,4,45,0,15
2023,"Megill, Tylor",656731,R,CU,185,77.2,2318,18.7,0.804542538,0.799696223,35.04678668,26.40754351,Curveball,80,285,300,8.639243175,8.639243175,-15,4,45,5,0,0,15
2023,"Megill, Trevor",656730,R,CU,166,85.8,2810,13.7,0.581259932,0.611652022,25.84146143,26.74674826,Curveball,61,315,300,-0.905286827,0.905286827,15,5,15,5,0,0,15
2023,"Bibee, Tanner",676440,R,CU,216,78.4,2720,18.2,0.747268232,0.738490034,33.17749581,37.35359394,Curveball,74,300,285,-4.176098125,4.176098125,15,5,0,4,45,0,15
2023,"Irvin, Cole",608344,L,CU,176,77.2,2211,17.9,0.782191651,0.60083265,314.8555536,295.5113794,Curveball,60,450,495,19.34417421,19.34417421,-45,7,30,8,15,0,45
2023,"Adon, Joan",672851,R,CU,189,80.8,2414,12,0.523308864,0.576482275,58.19209701,35.59947972,Curveball,58,240,285,22.59261728,22.59261728,-45,4,0,4,45,0,45
2023,"Leiter Jr., Mark",643410,R,CU,95,73.4,2293,22.4,0.947760905,0.969238172,22.57682126,23.78276325,Curveball,97,315,315,-1.205941992,1.205941992,0,5,15,5,15,0,0
2023,"Mantiply, Joe",573009,L,CU,157,80.3,2451,10.2,0.44412786,0.437926865,324.2571524,301.1296958,Curveball,44,435,480,23.12745657,23.12745657,-45,7,15,8,0,0,45
2023,"Coulombe, Danny",543056,L,CU,85,80.2,2716,23.9,0.980218347,0.959959312,346.6832004,347.5321597,Curveball,96,390,390,-0.848959269,0.848959269,0,6,30,6,30,0,0
2023,"Pérez, Cionel",672335,L,CU,55,83.5,2777,19.7,0.807584773,0.783147654,335.3217218,327.1615692,Curveball,78,405,420,8.160152615,8.160152615,-15,6,45,7,0,0,15
2023,"Blach, Ty",621389,L,CU,79,78.9,2308,7.3,0.343019434,0.534452405,314.1021455,331.1096526,Curveball,53,450,420,-17.00750712,17.00750712,30,7,30,7,0,0,30
2023,"Karinchak, James",675916,R,CU,317,82.8,2317,9.5,0.417727679,0.451912226,19.45826753,348.6387207,Curveball,45,315,390,30.81954688,30.81954688,-75,5,15,6,30,1,15
2023,"Feltner, Ryan",663372,R,CU,68,79.8,2575,13.9,0.603011112,0.616615262,49.00249108,52.77007463,Curveball,62,255,255,-3.767583554,3.767583554,0,4,15,4,15,0,0
2023,"Fried, Max",608331,L,CU,279,74.2,2775,22.1,0.884013716,0.87639733,331.6346188,333.5575407,Curveball,88,420,420,-1.922921917,1.922921917,0,7,0,7,0,0,0
2023,"Smeltzer, Devin",656970,L,CU,54,74.6,2555,20.2,0.814833462,0.778686064,307.7596487,315.6291333,Curveball,78,465,450,-7.869484555,7.869484555,15,7,45,7,30,0,15
2023,"Anderson, Nick",623433,R,CU,274,80.7,1933,5.6,0.267904031,0.278845632,76.90209027,29.86199238,Curveball,28,210,300,47.04009789,47.04009789,-90,3,30,5,0,1,30
2023,"Bednar, David",670280,R,CU,275,77.9,2450,14,0.59547818,0.661051146,49.28070858,38.11383357,Curveball,66,255,285,11.16687501,11.16687501,-30,4,15,4,45,0,30
2023,"Banks, Tanner",621383,L,CU,148,81,2317,14.4,0.64301314,0.375214737,270.9049261,255.4330407,Curveball,38,540,570,15.47188547,15.47188547,-30,9,0,9,30,0,30
2023,"Irvin, Jake",663623,R,CU,646,80.9,2408,15.1,0.653323597,0.709451297,56.40465989,61.19672579,Curveball,71,240,240,-4.792065904,4.792065904,0,4,0,4,0,0,0
2023,"Gomber, Austin",596295,L,CU,359,77.6,2521,15.9,0.722608892,0.816302412,332.7556441,329.5645259,Curveball,82,420,420,3.191118248,3.191118248,0,7,0,7,0,0,0
2023,"Robertson, David",502085,R,CU,260,84.4,2724,16.8,0.69975395,0.66797389,46.36256581,31.45669146,Curveball,67,270,300,14.90587435,14.90587435,-30,4,30,5,0,0,30
2023,"Wainwright, Adam",425794,R,CU,530,71.5,2647,24.6,0.997799492,0.962389621,44.91996011,45.42686972,Curveball,96,270,270,-0.506909607,0.506909607,0,4,30,4,30,0,0
2023,"Hernández, Carlos",672578,R,CU,112,84,2354,7.2,0.322376856,0.415368247,58.25066521,25.7636974,Curveball,42,240,315,32.48696781,32.48696781,-75,4,0,5,15,1,15
2023,"Darvish, Yu",506433,R,CU,249,76.4,2720,20.6,0.822982375,0.848191184,38.13191401,33.9755401,Curveball,85,285,285,4.156373907,4.156373907,0,4,45,4,45,0,0
2023,"Kremer, Dean",665152,R,CU,254,78.1,2755,17.6,0.710937627,0.698987398,42.98750264,39.16830921,Curveball,70,270,285,3.819193423,3.819193423,-15,4,30,4,45,0,15
2023,"Hendricks, Kyle",543294,R,CU,73,73.3,2872,20.9,0.823357353,0.797973415,45.76945304,52.09030184,Curveball,80,270,255,-6.320848808,6.320848808,15,4,30,4,15,0,15
2023,"Cole, Gerrit",543037,R,CU,396,82.9,2783,19.6,0.801932516,0.773591503,37.73178556,32.71070078,Curveball,77,285,300,5.02108478,5.02108478,-15,4,45,5,0,0,15
2023,"Suárez, Andrew",605498,L,CU,57,74.5,2282,16.8,0.73469293,0.781085726,329.0662385,321.2209394,Curveball,78,420,435,7.845299099,7.845299099,-15,7,0,7,15,0,15
2023,"Blackburn, Paul",621112,R,CU,218,79.1,2548,20.4,0.854287545,0.882891753,25.64932041,19.95652678,Curveball,88,315,315,5.69279363,5.69279363,0,5,15,5,15,0,0
2023,"Thompson, Mason",666168,R,CU,68,80.5,2401,19.1,0.818660072,0.864584533,48.98485568,41.03047591,Curveball,86,255,285,7.954379767,7.954379767,-30,4,15,4,45,0,30
2023,"Márquez, Germán",608566,R,CU,52,86.5,2530,4.6,0.203540967,0.241399028,21.28021989,4.971487143,Curveball,24,315,345,16.30873275,16.30873275,-30,5,15,5,45,0,30
2023,"Eflin, Zach",621107,R,CU,677,79.1,2503,15.7,0.657067748,0.656899825,63.00411577,50.98267107,Curveball,66,240,255,12.0214447,12.0214447,-15,4,0,4,15,0,15
2023,"France, J.P.",641585,R,CU,302,76,2533,24,0.986088963,0.981286674,24.81081556,25.68151344,Curveball,98,315,315,-0.870697876,0.870697876,0,5,15,5,15,0,0
2023,"Freeland, Kyle",607536,L,CU,421,80.6,2387,7.9,0.380029784,0.531481881,313.8129294,342.0356154,Curveball,53,450,390,-28.22268605,28.22268605,60,7,30,6,30,1,0
2023,"Manning, Matt",666159,R,CU,203,79.5,2246,17.4,0.783825572,0.844523871,40.84558461,34.12930243,Curveball,84,285,285,6.716282185,6.716282185,0,4,45,4,45,0,0
2023,"Ohtani, Shohei",660271,R,CU,72,75.9,2461,21.1,0.878967279,0.847202626,40.23162106,36.06536785,Curveball,85,285,285,4.166253208,4.166253208,0,4,45,4,45,0,0
2023,"Lodolo, Nick",666157,L,CU,230,79.6,2726,16.3,0.652411977,0.610376106,298.9567383,281.7262666,Curveball,61,480,510,17.23047176,17.23047176,-30,8,0,8,30,0,30
2023,"Quintana, Jose",500779,L,CU,250,77.1,2256,13.2,0.581100644,0.639743904,304.3198195,324.4640119,Curveball,64,465,435,-20.14419239,20.14419239,30,7,45,7,15,0,30
2023,"Grove, Michael",675627,R,CU,195,78.3,2520,18.6,0.791307658,0.808671785,34.33235467,29.09055249,Curveball,81,285,300,5.24180218,5.24180218,-15,4,45,5,0,0,15
2023,"Snell, Blake",605483,L,CU,621,81,2398,18.5,0.79743396,0.722250166,328.815636,314.7723693,Curveball,72,420,450,14.04326674,14.04326674,-30,7,0,7,30,0,30
2023,"Flaherty, Jack",656427,R,CU,512,76.2,2494,19.2,0.803846376,0.815907807,59.54306822,51.63277885,Curveball,82,240,255,7.910289367,7.910289367,-15,4,0,4,15,0,15
2023,"Mikolas, Miles",571945,R,CU,616,75.8,2492,19.8,0.831048344,0.809660038,32.28092125,24.31117316,Curveball,81,300,315,7.969748083,7.969748083,-15,5,0,5,15,0,15
2023,"Stripling, Ross",548389,R,CU,121,75.9,2359,16.5,0.699110593,0.796554207,16.91691369,23.16071866,Curveball,80,330,315,-6.243804973,6.243804973,15,5,30,5,15,0,15
2023,"Winder, Josh",680739,R,CU,51,80,2102,13.3,0.620750498,0.838532981,27.16674355,23.48300436,Curveball,84,300,315,3.683739185,3.683739185,-15,5,0,5,15,0,15
