year,name,player_id,team_name,team_name_abbrev,pitch_hand,avg_speed,pitches_thrown,total_pitches,pitches_per_game,pitch_per,pitch_type,pitch_name,pitcher_break_z,league_break_z,diff_z,rise,pitcher_break_x,league_break_x,diff_x,tail,percent_rank_diff_z,percent_rank_diff_x
2023,"Gonsolin, Tony",664062,Dodgers,LAD,R,80.9,251,1664,10.27160494,0.150841346,CU,Curveball,52.7,-51.8,0.9,2,3.7,7.4,-3.7,-50,0.54954955,0.153153153
2023,"Thielbar, Caleb",573204,Twins,MIN,L,93.1,251,481,2.969135802,0.521829522,FF,4-Seam Fastball,12.9,-15.4,2.4,16,4.3,-6.7,-2.3,-35,,
2023,"Honeywell, Brent",641703,White Sox,CWS,R,87.3,250,943,5.820987654,0.265111347,CH,Changeup,30.4,-29.8,0.6,2,13.1,-14.3,-1.2,-8,0.572992701,0.237226277
2023,"Crawford, Kutter",676710,Red Sox,BOS,R,79.4,250,2099,12.95679012,0.119104335,CU,Curveball,56.6,-53.7,2.9,5,7.9,8.4,-0.5,-6,0.765765766,0.400900901
2023,"Martin, Chris",455119,Red Sox,BOS,R,95.7,249,722,4.456790123,0.344875346,FF,4-Seam Fastball,15.1,-13.7,-1.4,-10,8.2,-7.1,1.1,15,0.24754902,0.620098039
2023,"Bolton, Cody",675989,Pirates,PIT,R,95.2,249,455,2.808641975,0.547252747,FF,4-Seam Fastball,16.1,-14.8,-1.3,-9,5.9,-8.1,-2.2,-27,,
2023,"Martin, Chris",455119,Red Sox,BOS,R,92.3,249,722,4.456790123,0.344875346,FC,Cutter,23.9,-22.7,-1.2,-5,2.1,2.3,-0.2,-8,0.351851852,0.413580247
2023,"Speier, Gabe",642100,Mariners,SEA,L,84.4,249,782,4.827160494,0.318414322,SL,Slider,39.5,-37.1,2.4,7,3.2,6,-2.8,-46,0.782051282,0.201923077
2023,"Keller, Mitch",656605,Pirates,PIT,R,78,249,3119,19.25308642,0.07983328,CU,Curveball,59.9,-55.7,4.1,7,12.5,9,3.5,39,0.837837838,0.815315315
2023,"Bradley, Taj",671737,Rays,TB,R,89.3,248,1821,11.24074074,0.136188907,FS,Split-Finger,26.8,-30.9,-4.1,-13,9.3,-11.7,-2.4,-21,0.081632653,0.224489796
2023,"Weaver, Luke",596133,Yankees,NYY,R,90.3,248,2258,13.9382716,0.109831709,FC,Cutter,20.4,-25.3,4.9,19,1.6,1.7,-0.1,-6,0.981481481,0.444444444
2023,"Payamps, Joel",606303,Brewers,MIL,R,95.3,248,1120,6.913580247,0.221428571,SI,Sinker,22.2,-21.8,0.3,2,15.5,-15.3,0.2,1,0.578754579,0.465201465
2023,"Manaea, Sean",640455,Giants,SF,L,79.8,247,2052,12.66666667,0.12037037,ST,Sweeper,40.6,-41.7,-1.1,-3,10.5,14.7,-4.2,-29,0.351851852,0.027777778
2023,"Suarez, José",660761,Angels,LAA,L,92.3,246,619,3.820987654,0.397415186,FF,4-Seam Fastball,15.7,-16.6,0.9,5,9.7,-8.1,1.6,19,0.703431373,0.700980392
2023,"Raley, Brooks",548384,Mets,NYM,L,89.9,246,982,6.061728395,0.250509165,SI,Sinker,29.9,-26,3.9,15,14.8,-14.9,-0.1,-1,0.923076923,0.380952381
2023,"Ward, Thaddeus",663658,Nationals,WSH,R,81,246,681,4.203703704,0.36123348,ST,Sweeper,43.6,-40.5,3.1,8,17.8,14.6,3.2,22,0.833333333,0.953703704
2023,"Battenfield, Peyton",685410,Guardians,CLE,R,90.8,246,551,3.401234568,0.44646098,FF,4-Seam Fastball,14.9,-15.6,0.7,5,3,-5.1,-2.1,-41,0.678921569,0.208333333
2023,"Civale, Aaron",650644,Rays,TB,R,91.8,246,2009,12.40123457,0.12244898,FF,4-Seam Fastball,14.1,-15.9,1.8,11,5,-6.6,-1.6,-24,0.884803922,0.267156863
2023,"Cecconi, Slade",677944,D-backs,AZ,R,94.1,245,418,2.580246914,0.586124402,FF,4-Seam Fastball,16.6,-15.2,-1.4,-9,12.8,-7.6,5.2,68,,
2023,"Falter, Bailey",663559,Pirates,PIT,L,84.5,245,1296,8,0.18904321,SL,Slider,31.4,-37.1,-5.7,-15,3,5,-2,-41,0.012820513,0.278846154
2023,"Payamps, Joel",606303,Brewers,MIL,R,95.4,245,1120,6.913580247,0.21875,FF,4-Seam Fastball,15.4,-14.7,-0.7,-5,8.9,-8.3,0.6,7,0.355392157,0.546568627
2023,"Bautista, Félix",642585,Orioles,BAL,R,88.6,245,988,6.098765432,0.247975709,FS,Split-Finger,27.4,-29.1,-1.8,-6,6.8,-7.6,-0.8,-11,0.183673469,0.448979592
2023,"Gonzales, Marco",594835,Mariners,SEA,L,79.9,245,811,5.00617284,0.302096178,CH,Changeup,37.5,-37.8,-0.2,-1,17.6,-14.2,3.4,24,0.47080292,0.97080292
2023,"Severino, Luis",622663,Yankees,NYY,R,90.8,245,1636,10.09876543,0.149755501,FC,Cutter,28.2,-24.7,-3.5,-14,4.1,2.5,1.6,65,0.098765432,0.820987654
2023,"May, Dustin",669160,Dodgers,LAD,R,96.6,245,736,4.543209877,0.332880435,SI,Sinker,20.2,-22.4,-2.2,-10,18.2,-15.9,2.2,14,0.205128205,0.915750916
2023,"Smith-Shawver, AJ",700363,Braves,ATL,R,94.5,245,454,2.802469136,0.539647577,FF,4-Seam Fastball,12.9,-14.3,1.4,10,6.6,-6.6,0,1,,
2023,"Wacha, Michael",608379,Padres,SD,R,74,245,2221,13.70987654,0.110310671,CU,Curveball,62.7,-63.6,-0.9,-1,12,9.4,2.6,28,0.391891892,0.765765766
2023,"King, Michael",650633,Yankees,NYY,R,87.2,244,1681,10.37654321,0.145151695,CH,Changeup,28.7,-30.8,-2.1,-7,17.4,-14.5,2.8,20,0.248175182,0.919708029
2023,"De Los Santos, Yerry",660787,Pirates,PIT,R,95,244,397,2.450617284,0.614609572,SI,Sinker,22.1,-20.8,1.3,6,16.6,-14.9,1.7,11,,
2023,"La Sorsa, Joe",686747,Nationals,WSH,L,74.9,244,540,3.333333333,0.451851852,SL,Slider,45.6,-47.5,-1.9,-4,12.4,12.4,0,0,0.253205128,0.554487179
2023,"Feltner, Ryan",663372,Rockies,COL,R,88.6,243,776,4.790123457,0.31314433,SL,Slider,28.7,-32.3,-3.6,-11,3,4.3,-1.2,-29,0.118589744,0.365384615
2023,"Maton, Phil",664208,Astros,HOU,R,79.7,243,1040,6.419753086,0.233653846,ST,Sweeper,40.6,-41.2,-0.6,-1,18.9,14.7,4.2,29,0.425925926,0.981481481
2023,"Rasmussen, Drew",656876,Rays,TB,R,88.2,242,674,4.160493827,0.359050445,FC,Cutter,35.7,-28,-7.7,-28,3.2,3,0.2,8,0,0.518518519
2023,"Hader, Josh",623352,Padres,SD,L,85.7,242,1042,6.432098765,0.232245681,SL,Slider,35.8,-35.6,0.2,1,2,4.9,-2.9,-59,0.544871795,0.195512821
2023,"Hernández, Jonathan",642546,Rangers,TEX,R,87.3,242,553,3.413580247,0.43761302,SL,Slider,34.6,-33.7,0.8,2,4.5,4.5,0,1,0.628205128,0.554487179
2023,"Phillips, Connor",683175,Reds,CIN,R,96.4,241,381,2.351851852,0.632545932,FF,4-Seam Fastball,11.7,-13.9,2.2,16,5.8,-8,-2.2,-28,,
2023,"Flaherty, Jack",656427,Orioles,BAL,R,88.7,239,2634,16.25925926,0.090736522,FC,Cutter,28.5,-27.2,-1.2,-5,4.8,2.6,2.2,84,0.351851852,0.888888889
2023,"Scholtens, Jesse",669947,White Sox,CWS,R,74,239,1447,8.932098765,0.165169316,CU,Curveball,63.2,-62.9,0.3,0,8.1,10.4,-2.3,-22,0.518018018,0.238738739
2023,"Weaver, Luke",596133,Yankees,NYY,R,86.5,238,2258,13.9382716,0.105403012,SL,Slider,29.8,-34.9,-5.1,-15,3.1,4.5,-1.4,-31,0.019230769,0.323717949
2023,"Alexander, Tyler",641302,Tigers,DET,L,86.4,238,679,4.191358025,0.350515464,FC,Cutter,26.7,-29.9,3.3,11,1.9,3,-1.1,-37,0.888888889,0.265432099
2023,"Domínguez, Seranthony",622554,Phillies,PHI,R,90,238,859,5.302469136,0.277066356,SL,Slider,28.4,-30.9,-2.5,-8,4.1,3.9,0.2,4,0.201923077,0.592948718
2023,"Zerpa, Angel",672582,Royals,KC,L,94.5,237,707,4.364197531,0.335219236,FF,4-Seam Fastball,17.6,-15.5,-2,-13,10,-9.5,0.5,5,0.164215686,0.522058824
2023,"Long, Sam",669674,Athletics,OAK,L,77.4,237,776,4.790123457,0.305412371,CU,Curveball,60.7,-56.4,4.3,8,2.7,8.4,-5.8,-68,0.855855856,0.054054054
2023,"Brito, Jhony",666745,Yankees,NYY,R,95.8,237,1445,8.919753086,0.164013841,FF,4-Seam Fastball,15.4,-13.8,-1.6,-12,10.3,-7.5,2.8,37,0.223039216,0.81372549
2023,"Suárez, Andrew",605498,Cardinals,STL,L,92.3,237,521,3.216049383,0.454894434,FF,4-Seam Fastball,17.5,-15.6,-1.8,-12,7.8,-6.7,1.1,17,0.191176471,0.620098039
2023,"Urquidy, José",664353,Astros,HOU,R,86.1,237,1096,6.765432099,0.216240876,CH,Changeup,25.8,-30.6,-4.9,-16,17,-14.2,2.8,19,0.03649635,0.919708029
2023,"Pressly, Ryan",519151,Astros,HOU,R,94.7,237,1024,6.320987654,0.231445313,FF,4-Seam Fastball,12.7,-14.6,1.8,13,0.9,-7.3,-6.4,-87,0.884803922,0.022058824
2023,"Burnes, Corbin",669203,Brewers,MIL,R,95.3,236,3079,19.00617284,0.076648262,SI,Sinker,19.1,-20.6,-1.5,-7,10.7,-15,-4.3,-29,0.3003663,0.04029304
2023,"Sandoval, Patrick",663776,Angels,LAA,L,76.5,236,2620,16.17283951,0.090076336,CU,Curveball,60,-58.2,1.8,3,8.6,9.1,-0.5,-6,0.666666667,0.400900901
2023,"Schreiber, John",670167,Red Sox,BOS,R,93.2,236,822,5.074074074,0.287104623,FF,4-Seam Fastball,22.9,-19.8,-3.1,-15,9.1,-10.6,-1.5,-14,0.085784314,0.279411765
2023,"Strzelecki, Peter",657265,D-backs,AZ,R,92,235,653,4.030864198,0.359877489,FF,4-Seam Fastball,18.6,-17.5,-1.1,-6,9.1,-8.7,0.4,4,0.296568627,0.509803922
2023,"Jax, Griffin",643377,Twins,MIN,R,96.5,235,1047,6.462962963,0.224450812,FF,4-Seam Fastball,13.3,-14.3,1,7,6.4,-8.6,-2.2,-25,0.732843137,0.196078431
2023,"deGrom, Jacob",594798,Rangers,TEX,R,98.7,235,451,2.783950617,0.521064302,FF,4-Seam Fastball,10.7,-12.7,2.1,16,8.7,-8.5,0.1,2,,
2023,"Rosenberg, Kenny",670046,Angels,LAA,L,90.7,234,543,3.351851852,0.430939227,FF,4-Seam Fastball,15.5,-16.7,1.2,7,8.5,-6.4,2,32,0.791666667,0.74754902
2023,"Lynn, Lance",458681,Dodgers,LAD,R,80.8,234,3167,19.54938272,0.073886959,CU,Curveball,42.8,-50.1,-7.3,-15,14.1,9.9,4.2,42,0.063063063,0.882882883
2023,"Mantiply, Joe",573009,D-backs,AZ,L,89.5,233,571,3.524691358,0.408056042,SI,Sinker,32.4,-27.4,5,18,17.7,-15.5,2.3,15,0.963369963,0.93040293
2023,"Erceg, Lucas",668674,Athletics,OAK,R,90.3,233,1053,6.5,0.221272555,CH,Changeup,26.5,-27.5,-1,-4,16.9,-14.9,2,14,0.364963504,0.821167883
2023,"Williams, Gavin",668909,Guardians,CLE,R,76.3,233,1386,8.555555556,0.168109668,CU,Curveball,63.9,-58.8,5.1,9,9.9,9.4,0.4,5,0.887387387,0.545045045
2023,"Cole, Gerrit",543037,Yankees,NYY,R,89.1,233,3281,20.25308642,0.071014934,CH,Changeup,24.4,-29.2,-4.8,-16,14.2,-14.7,-0.5,-3,0.047445255,0.324817518
2023,"Brogdon, Connor",641401,Phillies,PHI,R,83.2,232,544,3.358024691,0.426470588,CH,Changeup,33.7,-33.4,0.3,1,17,-14.3,2.7,19,0.540145985,0.901459854
2023,"Pérez, Cionel",672335,Orioles,BAL,L,96.8,232,877,5.413580247,0.264538198,FF,4-Seam Fastball,13.7,-14.4,0.7,5,6.6,-9.1,-2.5,-28,0.678921569,0.169117647
2023,"Machado, Andrés",600921,Nationals,WSH,R,96,231,774,4.777777778,0.298449612,SI,Sinker,19.6,-22.1,-2.5,-11,16.8,-15.6,1.2,8,0.168498168,0.721611722
2023,"Holton, Tyler",663947,Tigers,DET,L,88,231,1195,7.37654321,0.193305439,FC,Cutter,27.9,-28.3,0.3,1,4.7,3.1,1.7,55,0.580246914,0.833333333
2023,"Lodolo, Nick",666157,Reds,CIN,L,79.6,231,646,3.987654321,0.357585139,CU,Curveball,44.7,-53.2,-8.5,-16,15,9.2,5.8,63,0.040540541,0.954954955
2023,"Nola, Aaron",605400,Phillies,PHI,R,86.3,230,3087,19.05555556,0.074505993,FC,Cutter,30.2,-29.7,-0.5,-2,0.8,2.5,-1.7,-67,0.432098765,0.209876543
2023,"Assad, Javier",665871,Cubs,CHC,R,80.6,230,1710,10.55555556,0.134502924,SL,Slider,41.5,-41.8,-0.3,-1,13.4,8.8,4.6,52,0.474358974,0.887820513
2023,"Cuas, Jose",621016,Cubs,CHC,R,92.3,230,1176,7.259259259,0.195578231,FF,4-Seam Fastball,22.7,-20.9,-1.7,-8,11.8,-11,0.8,7,0.203431373,0.568627451
2023,"Cole, Gerrit",543037,Yankees,NYY,R,92.7,230,3281,20.25308642,0.070100579,FC,Cutter,20.8,-22.4,1.5,7,2.8,2.1,0.7,34,0.759259259,0.617283951
2023,"Woodruff, Brandon",605540,Brewers,MIL,R,95,229,1043,6.438271605,0.219558965,SI,Sinker,17.3,-21.1,-3.8,-18,14.1,-15,-0.9,-6,0.087912088,0.282051282
2023,"Avila, Pedro",658648,Padres,SD,R,83.8,229,895,5.524691358,0.255865922,CH,Changeup,35.5,-33.5,2,6,2.7,-14,-11.2,-80,0.762773723,0.003649635
2023,"Medina, Luis",665622,Athletics,OAK,R,79.6,228,1945,12.00617284,0.11722365,CU,Curveball,55.6,-53.9,1.7,3,6.4,7.7,-1.2,-16,0.653153153,0.342342342
2023,"Hamilton, Ian",641656,Yankees,NYY,R,95.6,228,979,6.043209877,0.232890705,SI,Sinker,21,-20.8,0.2,1,16.4,-15.1,1.3,8,0.56043956,0.73992674
2023,"Keuchel, Dallas",572971,Twins,MIN,L,87.4,228,658,4.061728395,0.346504559,SI,Sinker,30.3,-27.5,2.9,10,15.3,-13.8,1.5,11,0.857142857,0.769230769
2023,"Machado, Andrés",600921,Nationals,WSH,R,96.6,228,774,4.777777778,0.294573643,FF,4-Seam Fastball,13.7,-14.2,0.4,3,9.9,-8.4,1.4,17,0.612745098,0.669117647
2023,"Morton, Charlie",450203,Braves,ATL,R,89.1,227,2842,17.54320988,0.079873329,FC,Cutter,27.1,-26.4,-0.7,-3,0.6,1.7,-2.3,-134,0.413580247,0.135802469
2023,"Pepiot, Ryan",686752,Dodgers,LAD,R,86.3,227,654,4.037037037,0.347094801,CH,Changeup,32,-30.2,1.8,6,15,-14.1,0.9,6,0.733576642,0.602189781
2023,"Fujinami, Shintaro",660261,Orioles,BAL,R,88.3,227,1404,8.666666667,0.161680912,FC,Cutter,32.9,-27.7,-5.1,-19,0.8,2.6,-1.9,-71,0.049382716,0.160493827
2023,"Graterol, Brusdar",660813,Dodgers,LAD,R,88.7,226,929,5.734567901,0.243272336,SL,Slider,35.1,-32.5,2.6,8,5,3.7,1.2,33,0.801282051,0.698717949
2023,"Smith, Drew",622098,Mets,NYM,R,84.3,226,1082,6.679012346,0.208872458,SL,Slider,36.2,-37.4,-1.2,-3,8.3,6,2.2,37,0.326923077,0.791666667
2023,"Raley, Brooks",548384,Mets,NYM,L,86.8,226,982,6.061728395,0.230142566,FC,Cutter,29.9,-29.2,-0.8,-3,4.2,2.7,1.5,54,0.395061728,0.796296296
2023,"Martinez, Nick",607259,Padres,SD,R,93.3,226,1751,10.80864198,0.129069103,FF,4-Seam Fastball,14.2,-15.3,1.1,7,6.2,-7.1,-0.9,-12,0.774509804,0.348039216
2023,"Lynch IV, Daniel",663738,Royals,KC,L,84.1,226,808,4.987654321,0.27970297,CH,Changeup,29.8,-32.4,-2.6,-8,11.9,-14.2,-2.3,-16,0.167883212,0.120437956
2023,"Turnbull, Spencer",605513,Tigers,DET,R,92.9,225,555,3.425925926,0.405405405,FF,4-Seam Fastball,20.7,-16.1,-4.5,-28,1.7,-7.7,-6,-78,0.026960784,0.031862745
2023,"Middleton, Keynan",641871,Yankees,NYY,R,95.5,225,856,5.283950617,0.262850467,FF,4-Seam Fastball,13.3,-14.2,1,7,8.1,-7.6,0.5,7,0.732843137,0.522058824
2023,"Strider, Spencer",675911,Braves,ATL,R,87,225,3100,19.13580247,0.072580645,CH,Changeup,23.7,-29.9,-6.2,-21,14.5,-14.5,0,0,0.00729927,0.452554745
2023,"Battenfield, Peyton",685410,Guardians,CLE,R,87.3,225,551,3.401234568,0.408348457,FC,Cutter,28.3,-27.9,-0.4,-1,3,3.6,-0.6,-16,0.450617284,0.333333333
2023,"Baker, Bryan",641329,Orioles,BAL,R,86.1,225,785,4.845679012,0.286624204,SL,Slider,32.8,-35.2,-2.4,-7,7.1,4.2,2.9,68,0.208333333,0.833333333
2023,"Musgrove, Joe",605397,Padres,SD,R,82.2,225,1550,9.567901235,0.14516129,SL,Slider,46.1,-40.4,5.7,14,11.7,6.8,4.9,72,0.967948718,0.91025641
2023,"Ashcraft, Graham",668933,Reds,CIN,R,96.5,225,2324,14.34567901,0.096815835,SI,Sinker,21.9,-20.9,0.9,4,6.7,-15.3,-8.6,-56,0.633699634,0
2023,"Harris, Hogan",663687,Athletics,OAK,L,80.1,225,1109,6.845679012,0.202885482,CH,Changeup,34.4,-35.7,-1.3,-4,16.8,-13.9,2.8,20,0.343065693,0.919708029
2023,"Liberatore, Matthew",669461,Cardinals,STL,L,76.5,224,1059,6.537037037,0.211520302,CU,Curveball,66,-58.8,7.2,12,11,8.5,2.5,29,0.972972973,0.752252252
2023,"Hjelle, Sean",663546,Giants,SF,R,85.6,223,516,3.185185185,0.432170543,CU,Curveball,40.3,-46.1,-5.9,-13,1.9,5.3,-3.4,-63,0.103603604,0.18018018
2023,"Baumann, Mike",657508,Orioles,BAL,R,91.7,223,1071,6.611111111,0.20821662,SL,Slider,25.6,-29.2,-3.6,-12,1.3,3.8,-2.5,-65,0.118589744,0.221153846
2023,"Thompson, Keegan",624522,Cubs,CHC,R,93.7,223,477,2.944444444,0.467505241,FF,4-Seam Fastball,13.6,-15.2,1.6,11,4.2,-7.3,-3.1,-42,,
2023,"Helsley, Ryan",664854,Cardinals,STL,R,89,223,607,3.74691358,0.36738056,SL,Slider,32.3,-31.8,0.4,1,4.7,4,0.7,17,0.570512821,0.644230769
2023,"Quintana, Jose",500779,Mets,NYM,L,85.8,223,1229,7.586419753,0.181448332,CH,Changeup,30.6,-31.1,-0.5,-1,13.2,-14.2,-1.1,-8,0.434306569,0.244525547
2023,"Ureña, José",570632,White Sox,CWS,R,95,222,771,4.759259259,0.287937743,SI,Sinker,20.2,-21.2,-0.9,-4,17.3,-15.1,2.2,15,0.380952381,0.915750916
2023,"Campbell, Isaiah",663462,Mariners,SEA,R,95,222,478,2.950617284,0.464435146,FF,4-Seam Fastball,13,-13.6,0.6,5,4.3,-6.2,-1.9,-31,,
2023,"Martínez, Adrián",661309,Athletics,OAK,R,82.7,221,943,5.820987654,0.234358431,CH,Changeup,44.5,-33.8,10.8,32,13.6,-13.7,-0.1,-1,1,0.427007299
2023,"Bido, Osvaldo",674370,Pirates,PIT,R,94.6,220,940,5.802469136,0.234042553,SI,Sinker,20.3,-21.3,-1,-5,15.4,-15,0.4,3,0.366300366,0.505494505
2023,"Phillips, Evan",623465,Dodgers,LAD,R,93.1,220,915,5.648148148,0.240437158,FC,Cutter,21.5,-22.2,0.7,3,0.8,0.7,-1.5,-214,0.62962963,0.228395062
2023,"Boyd, Matthew",571510,Tigers,DET,L,80.2,220,1178,7.271604938,0.186757216,CH,Changeup,37.6,-37.3,0.3,1,13.8,-14.1,-0.4,-3,0.540145985,0.346715328
2023,"Rea, Colin",607067,Brewers,MIL,R,83.1,220,2016,12.44444444,0.109126984,ST,Sweeper,39.2,-38.5,0.7,2,10.2,13.8,-3.6,-26,0.583333333,0.074074074
2023,"Lynn, Lance",458681,Dodgers,LAD,R,84.9,220,3167,19.54938272,0.069466372,CH,Changeup,31.7,-33.1,-1.4,-4,14.1,-14.3,-0.2,-1,0.328467153,0.405109489
2023,"Rodriguez, Eduardo",593958,Tigers,DET,L,92.4,220,2446,15.09876543,0.089942764,SI,Sinker,21.2,-22.9,-1.7,-7,13.6,-14.8,-1.3,-9,0.256410256,0.197802198
2023,"Hamilton, Ian",641656,Yankees,NYY,R,96.2,220,979,6.043209877,0.224719101,FF,4-Seam Fastball,14.1,-13.8,-0.4,-3,8.7,-7.8,0.9,12,0.401960784,0.588235294
2023,"Fleming, Josh",676596,Rays,TB,L,82.9,220,759,4.685185185,0.289855072,CH,Changeup,42.3,-35.7,6.5,18,14.1,-14.1,0,0,0.98540146,0.452554745
2023,"Kerr, Ray",678061,Padres,SD,L,95.9,219,427,2.635802469,0.512880562,FF,4-Seam Fastball,15.6,-14.5,-1.1,-8,9.4,-8.5,0.9,10,,
2023,"Garrett, Braxton",666129,Marlins,MIA,L,84.1,219,2479,15.30246914,0.088342073,CH,Changeup,36.8,-31.9,4.9,15,14.4,-14,0.4,3,0.952554745,0.518248175
2023,"Blackburn, Paul",621112,Athletics,OAK,R,79.1,219,1875,11.57407407,0.1168,CU,Curveball,60.3,-54.1,6.2,11,6.7,8.8,-2.1,-24,0.95045045,0.252252252
2023,"Woo, Bryan",693433,Mariners,SEA,R,87.6,219,1448,8.938271605,0.151243094,SL,Slider,31.4,-33.4,-2,-6,4.1,4.8,-0.7,-15,0.243589744,0.451923077
2023,"Bradish, Kyle",680694,Orioles,BAL,R,90.8,219,2639,16.29012346,0.08298598,CH,Changeup,25.4,-27.3,-1.9,-7,12.2,-15,-2.7,-18,0.259124088,0.087591241
2023,"Kelly, Joe",523260,Dodgers,LAD,R,98.9,218,712,4.395061728,0.306179775,SI,Sinker,20.2,-21.6,-1.5,-7,17.3,-16.5,0.8,5,0.3003663,0.63003663
2023,"Hicks, Jordan",663855,Blue Jays,TOR,R,86.8,218,1114,6.87654321,0.195691203,ST,Sweeper,36.2,-36.3,-0.1,0,12.4,12.1,0.3,3,0.490740741,0.62962963
2023,"Jackson, Zach",667427,Athletics,OAK,R,93.1,218,372,2.296296296,0.586021505,FF,4-Seam Fastball,11.8,-14.4,2.6,18,5,-6.6,-1.6,-25,,
2023,"Weathers, Ryan",677960,Marlins,MIA,L,80.8,218,1073,6.62345679,0.203168686,ST,Sweeper,42.7,-41.9,0.8,2,13.4,14.6,-1.1,-8,0.592592593,0.361111111
2023,"Webb, Jacob",657097,Orioles,BAL,R,84,218,928,5.728395062,0.234913793,ST,Sweeper,40.3,-38,2.3,6,13.6,13.4,0.2,2,0.740740741,0.555555556
2023,"Sale, Chris",519242,Red Sox,BOS,L,86.1,218,1670,10.30864198,0.130538922,CH,Changeup,33.6,-34.3,-0.8,-2,18.4,-14.9,3.5,23,0.405109489,0.97810219
2023,"Mahle, Tyler",641816,Twins,MIN,R,92.6,218,421,2.598765432,0.517814727,FF,4-Seam Fastball,13.3,-16.4,3.1,19,10.2,-7.6,2.6,35,,
2023,"Gaddis, Hunter",683769,Guardians,CLE,R,85.3,217,686,4.234567901,0.316326531,SL,Slider,35,-36.2,-1.2,-3,6.4,4.8,1.6,33,0.326923077,0.730769231
2023,"Kowar, Jackson",663804,Royals,KC,R,96.9,217,568,3.50617284,0.382042254,FF,4-Seam Fastball,14.5,-13.6,-0.9,-7,10.9,-8.2,2.7,34,0.325980392,0.801470588
2023,"Brazoban, Huascar",623211,Marlins,MIA,R,96,217,1012,6.24691358,0.214426877,SI,Sinker,22.5,-21.6,0.9,4,17.5,-15.5,2,13,0.633699634,0.868131868
2023,"Mears, Nick",683232,Rockies,COL,R,95.8,217,362,2.234567901,0.599447514,FF,4-Seam Fastball,12.2,-13.4,1.1,8,2.4,-6.7,-4.3,-64,,
2023,"Bellatti, Andrew",571479,Phillies,PHI,R,94.1,216,456,2.814814815,0.473684211,FF,4-Seam Fastball,14.7,-15.6,0.9,6,9.9,-8.6,1.3,16,,
2023,"Lugo, Seth",607625,Padres,SD,R,85.8,216,2377,14.67283951,0.090870846,SL,Slider,34.2,-35.7,-1.5,-4,4.9,5.6,-0.7,-13,0.291666667,0.451923077
2023,"Bibee, Tanner",676440,Guardians,CLE,R,78.4,216,2326,14.35802469,0.092863285,CU,Curveball,56.5,-55.9,0.5,1,10.3,7.9,2.5,31,0.531531532,0.752252252
2023,"Feltner, Ryan",663372,Rockies,COL,R,94.8,216,776,4.790123457,0.278350515,FF,4-Seam Fastball,15.9,-15.5,-0.5,-3,7.2,-8.6,-1.4,-16,0.37745098,0.284313725
2023,"Muller, Kyle",666205,Athletics,OAK,L,81.2,215,1454,8.975308642,0.14786795,CU,Curveball,51,-51.6,-0.6,-1,3.8,7.4,-3.6,-48,0.427927928,0.157657658
2023,"Lyles, Jordan",543475,Royals,KC,R,86.8,215,2817,17.38888889,0.076322329,FC,Cutter,29.3,-29.6,0.3,1,3.8,3.2,0.6,20,0.580246914,0.580246914
2023,"Javier, Cristian",664299,Astros,HOU,R,76.6,215,2882,17.79012346,0.074600972,CU,Curveball,57.4,-57.9,-0.5,-1,12.2,10,2.2,22,0.445945946,0.720720721
2023,"Bellatti, Andrew",571479,Phillies,PHI,R,86,215,456,2.814814815,0.471491228,SL,Slider,32.7,-35.4,-2.7,-8,3.6,4.7,-1.1,-24,,
2023,"Sborz, Josh",622250,Rangers,TEX,R,85.2,215,835,5.154320988,0.25748503,CU,Curveball,49.3,-46,3.2,7,11.7,6.1,5.6,91,0.792792793,0.945945946
2023,"Manoah, Alek",666201,Blue Jays,TOR,R,86.3,215,1689,10.42592593,0.127294257,CH,Changeup,28.1,-30.5,-2.4,-8,16.3,-14.3,2.1,14,0.186131387,0.839416058
2023,"Marsh, Alec",679525,Royals,KC,R,85.4,214,1342,8.283950617,0.159463487,ST,Sweeper,39.2,-37.2,2.1,6,8.8,12.7,-3.8,-30,0.722222222,0.064814815
2023,"Leiter Jr., Mark",643410,Cubs,CHC,R,88.7,214,1056,6.518518519,0.202651515,FC,Cutter,27.5,-27.3,-0.2,-1,2.2,2.7,-0.5,-19,0.5,0.358024691
2023,"Gott, Trevor",641627,Mets,NYM,R,93.3,214,977,6.030864198,0.219037871,FF,4-Seam Fastball,16.7,-16.2,-0.4,-3,8.7,-8.6,0,0,0.401960784,0.468137255
2023,"Young, Alex",622065,Reds,CIN,L,81.5,214,877,5.413580247,0.244013683,CU,Curveball,40.5,-50.5,-10,-20,8.7,8.3,0.4,5,0.018018018,0.545045045
2023,"Pérez, Eury",691587,Marlins,MIA,R,81.2,214,1534,9.469135802,0.139504563,CU,Curveball,40.8,-51.3,-10.4,-20,3.9,7.8,-3.9,-50,0.013513514,0.121621622
2023,"Holmes, Clay",605280,Yankees,NYY,R,87.5,214,1024,6.320987654,0.208984375,SL,Slider,39.3,-33.2,6.1,18,2.3,4.4,-2.1,-48,0.980769231,0.266025641
2023,"White, Brendan",686839,Tigers,DET,R,94.4,214,667,4.117283951,0.32083958,FF,4-Seam Fastball,20.3,-16.8,-3.4,-20,3.1,-9.9,-6.8,-68,0.073529412,0.019607843
2023,"Machado, Andrés",600921,Nationals,WSH,R,89.7,213,774,4.777777778,0.275193798,CH,Changeup,29.1,-30,-0.9,-3,14.4,-14.7,-0.4,-3,0.375912409,0.346715328
