year,name,player_id,team_name,team_name_abbrev,pitch_hand,avg_speed,pitches_thrown,total_pitches,pitches_per_game,pitch_per,pitch_type,pitch_name,pitcher_break_z,league_break_z,diff_z,rise,pitcher_break_x,league_break_x,diff_x,tail,percent_rank_diff_z,percent_rank_diff_x
2024,"Hoffman, Jeff",656546,Phillies,PHI,R,86.1,118,302,6.291666667,0.390728477,SL,Slider,39.6,-35,4.6,13,6.2,4.7,1.5,33,0.917491749,0.712871287
2024,"Houck, Tanner",656557,Red Sox,BOS,R,83.1,406,960,20,0.422916667,SL,Slider,41.2,-38.4,2.7,7,17.1,8,9,112,0.818481848,0.98679868
2024,"Houck, Tanner",656557,Red Sox,BOS,R,93.3,294,960,20,0.30625,SI,Sinker,31.3,-23.3,8,34,16.7,-15.4,1.3,9,0.996168582,0.712643678
2024,"Houck, Tanner",656557,Red Sox,BOS,R,88.2,219,960,20,0.228125,FS,Split-Finger,38.2,-33.8,4.3,13,13.6,-11.7,1.9,16,0.939393939,0.727272727
2024,"Keller, Mitch",656605,Pirates,PIT,R,94.4,317,942,19.625,0.336518047,FF,4-Seam Fastball,15.5,-14.7,-0.8,-5,9.3,-7.6,1.7,23,0.316753927,0.722513089
2024,"Keller, Mitch",656605,Pirates,PIT,R,93.3,209,942,19.625,0.221868365,SI,Sinker,22.7,-22.6,0,0,16,-15.1,0.9,6,0.528735632,0.605363985
2024,"Keller, Mitch",656605,Pirates,PIT,R,89,208,942,19.625,0.220806794,FC,Cutter,29.7,-26.6,-3,-11,3.9,2.9,1,35,0.144654088,0.735849057
2024,"Keller, Mitch",656605,Pirates,PIT,R,83.2,130,942,19.625,0.138004246,ST,Sweeper,39.5,-37.8,1.7,5,15.5,13.6,1.9,14,0.660869565,0.739130435
2024,"Keller, Mitch",656605,Pirates,PIT,R,78.6,67,942,19.625,0.071125265,CU,Curveball,58.1,-54.6,3.5,6,13.4,9.5,4,42,0.742105263,0.868421053
2024,"Kopech, Michael",656629,White Sox,CWS,R,98.9,306,395,8.229166667,0.774683544,FF,4-Seam Fastball,9.9,-11.9,2,17,9.6,-8,1.6,20,0.905759162,0.712041885
2024,"Lange, Alex",656638,Tigers,DET,R,87.9,204,349,7.425531915,0.584527221,CU,Curveball,35.8,-40.4,-4.6,-11,1,3.6,-4.7,-129,0.131578947,0.089473684
2024,"Lange, Alex",656638,Tigers,DET,R,96.2,73,349,7.425531915,0.209169054,SI,Sinker,19.2,-20.8,-1.6,-8,15.4,-15.3,0.2,1,0.325670498,0.463601533
2024,"Latz, Jacob",656641,Rangers,TEX,L,94.4,172,326,6.791666667,0.527607362,FF,4-Seam Fastball,12.2,-14.4,2.2,15,5.9,-7.2,-1.3,-18,0.934554974,0.30104712
2024,"Latz, Jacob",656641,Rangers,TEX,L,85.1,75,326,6.791666667,0.23006135,CH,Changeup,26.4,-31.8,-5.4,-17,13.7,-14.1,-0.5,-3,0.055793991,0.343347639
2024,"Latz, Jacob",656641,Rangers,TEX,L,83.4,54,326,6.791666667,0.165644172,SL,Slider,40.5,-38.2,2.3,6,6.8,6.5,0.3,5,0.755775578,0.580858086
2024,"Megill, Trevor",656730,Brewers,MIL,R,98.5,137,199,4.234042553,0.688442211,FF,4-Seam Fastball,9.4,-11.3,1.9,17,6.6,-6.9,-0.3,-4,0.879581152,0.418848168
2024,"Megill, Trevor",656730,Brewers,MIL,R,87.7,60,199,4.234042553,0.301507538,CU,Curveball,40.7,-41.5,-0.8,-2,2.6,3.7,-1.2,-31,0.363157895,0.394736842
2024,"Megill, Tylor",656731,Mets,NYM,R,95.8,89,164,3.489361702,0.542682927,FF,4-Seam Fastball,13.5,-13.4,-0.1,-1,5.4,-6.8,-1.5,-22,0.479057592,0.282722513
2024,"Montgomery, Jordan",656756,D-backs,AZ,L,91.6,180,516,10.75,0.348837209,SI,Sinker,22.1,-21.9,0.2,1,15.1,-14.4,0.7,5,0.570881226,0.540229885
2024,"Montgomery, Jordan",656756,D-backs,AZ,L,78.6,153,516,10.75,0.296511628,CU,Curveball,52.4,-54.7,-2.3,-4,4.9,7.5,-2.6,-34,0.263157895,0.242105263
2024,"Montgomery, Jordan",656756,D-backs,AZ,L,82.8,104,516,10.75,0.201550388,CH,Changeup,27.3,-31.9,-4.6,-14,9.2,-13.7,-4.5,-33,0.103004292,0.042918455
2024,"Montgomery, Jordan",656756,D-backs,AZ,L,91.5,68,516,10.75,0.131782946,FF,4-Seam Fastball,17.1,-15.1,-2,-13,5.9,-5.8,0.1,2,0.180628272,0.471204188
2024,"Mushinski, Parker",656786,Astros,HOU,L,87.6,57,128,2.666666667,0.4453125,FC,Cutter,28.3,-28.2,0,0,7.7,2.9,4.8,162,,
2024,"Reid-Foley, Sean",656887,Mets,NYM,R,95.2,145,206,4.382978723,0.703883495,FF,4-Seam Fastball,12.2,-14.4,2.2,15,7.2,-7.8,-0.6,-7,0.934554974,0.387434555
2024,"Ryan, Ryder",656924,Pirates,PIT,R,94.4,103,222,4.625,0.463963964,SI,Sinker,25.1,-23.4,1.7,7,19.6,-15.7,3.9,25,0.739463602,0.996168582
2024,"Ryan, Ryder",656924,Pirates,PIT,R,84.5,86,222,4.625,0.387387387,SL,Slider,36.3,-36.8,-0.5,-1,2.4,6.4,-4,-63,0.386138614,0.105610561
2024,"Scott, Tanner",656945,Marlins,MIA,L,96.5,205,361,7.367346939,0.567867036,FF,4-Seam Fastball,13,-14.5,1.6,11,4,-8.6,-4.6,-53,0.832460733,0.062827225
2024,"Scott, Tanner",656945,Marlins,MIA,L,87.8,156,361,7.367346939,0.432132964,SL,Slider,36.9,-33.4,3.5,11,7.6,4.3,3.3,76,0.871287129,0.841584158
2024,"Steele, Justin",657006,Cubs,CHC,L,92.2,184,297,6.1875,0.61952862,FF,4-Seam Fastball,19.2,-15.6,-3.6,-23,0.2,-6.9,-6.6,-96,0.057591623,0.018324607
2024,"Steele, Justin",657006,Cubs,CHC,L,83.2,88,297,6.1875,0.296296296,SL,Slider,39.7,-38.6,1,3,13.4,6.3,7.1,114,0.617161716,0.97359736
2024,"Swanson, Erik",657024,Blue Jays,TOR,R,93.6,94,188,4.086956522,0.5,FF,4-Seam Fastball,14.1,-14.6,0.5,3,10.8,-6.8,4,59,0.615183246,0.905759162
2024,"Swanson, Erik",657024,Blue Jays,TOR,R,85,64,188,4.086956522,0.340425532,FS,Split-Finger,33.5,-34.4,-0.8,-2,12.7,-9.9,2.8,29,0.409090909,0.863636364
2024,"Thompson, Ryan",657044,D-backs,AZ,R,90.5,177,254,5.291666667,0.696850394,SI,Sinker,39.5,-37.3,2.1,6,13.9,-15.4,-1.5,-10,0.770114943,0.157088123
2024,"Thompson, Ryan",657044,D-backs,AZ,R,77.8,54,254,5.291666667,0.212598425,SL,Slider,37.1,-37.4,-0.4,-1,14.2,13,1.3,10,0.405940594,0.683168317
2024,"Webb, Jacob",657097,Orioles,BAL,R,92.9,144,322,7.155555556,0.447204969,FF,4-Seam Fastball,15,-15.9,0.9,6,8.9,-7.9,1,13,0.706806283,0.607329843
2024,"Webb, Jacob",657097,Orioles,BAL,R,82,89,322,7.155555556,0.276397516,ST,Sweeper,42.4,-39.5,2.8,7,14.2,14.1,0.1,1,0.773913043,0.47826087
2024,"Webb, Jacob",657097,Orioles,BAL,R,84,88,322,7.155555556,0.273291925,CH,Changeup,28.7,-32.8,-4.1,-13,18,-13.8,4.2,30,0.154506438,0.982832618
2024,"Webb, Logan",657277,Giants,SF,R,91.9,353,974,20.29166667,0.362422998,SI,Sinker,30.8,-25.3,5.5,22,15.2,-15.6,-0.4,-2,0.969348659,0.32183908
2024,"Webb, Logan",657277,Giants,SF,R,87.6,352,974,20.29166667,0.361396304,CH,Changeup,40,-34.3,5.7,17,10.7,-14.2,-3.5,-25,0.961373391,0.064377682
2024,"Webb, Logan",657277,Giants,SF,R,83.4,221,974,20.29166667,0.226899384,ST,Sweeper,40.2,-37.2,3,8,16,14.1,1.9,14,0.782608696,0.739130435
2024,"Schmidt, Clarke",657376,Yankees,NYY,R,92.3,290,818,16.69387755,0.354523227,FC,Cutter,23.1,-22.8,-0.3,-1,2.7,1.8,0.9,51,0.48427673,0.710691824
2024,"Schmidt, Clarke",657376,Yankees,NYY,R,85.3,194,818,16.69387755,0.237163814,ST,Sweeper,33.1,-35.8,-2.8,-8,12.3,13.5,-1.2,-9,0.086956522,0.252173913
2024,"Schmidt, Clarke",657376,Yankees,NYY,R,94.3,183,818,16.69387755,0.223716381,SI,Sinker,23.2,-22.2,1,5,10.6,-15.3,-4.7,-31,0.662835249,0.030651341
2024,"Schmidt, Clarke",657376,Yankees,NYY,R,83.8,142,818,16.69387755,0.173594132,CU,Curveball,49.7,-47.9,1.8,4,16,9,7,78,0.568421053,0.994736842
2024,"Baumann, Mike",657508,Orioles,BAL,R,96.2,133,312,6.933333333,0.426282051,FF,4-Seam Fastball,11.4,-13,1.6,13,8.2,-7,1.2,18,0.832460733,0.633507853
2024,"Baumann, Mike",657508,Orioles,BAL,R,87.2,87,312,6.933333333,0.278846154,CU,Curveball,43.2,-42.2,1,2,2.1,4.5,-2.3,-52,0.521052632,0.263157895
2024,"Baumann, Mike",657508,Orioles,BAL,R,92.1,71,312,6.933333333,0.227564103,SL,Slider,23.2,-27.3,-4.1,-15,2.1,3,-1,-32,0.082508251,0.402640264
2024,"Bernardino, Brennan",657514,Red Sox,BOS,L,90.9,138,291,6.0625,0.474226804,SI,Sinker,26.6,-26.8,-0.2,-1,16.2,-15.1,1.1,7,0.509578544,0.655172414
2024,"Bernardino, Brennan",657514,Red Sox,BOS,L,78.8,111,291,6.0625,0.381443299,CU,Curveball,44.2,-45.8,-1.6,-4,16.8,15.7,1.1,7,0.315789474,0.605263158
2024,"Ferguson, Caleb",657571,Yankees,NYY,L,93.8,175,286,5.836734694,0.611888112,FF,4-Seam Fastball,15.1,-15.3,0.1,1,8.4,-7.8,0.6,8,0.52617801,0.539267016
2024,"Ferguson, Caleb",657571,Yankees,NYY,L,88.4,84,286,5.836734694,0.293706294,FC,Cutter,29.7,-27.5,-2.2,-8,3.1,2.8,0.3,12,0.20754717,0.597484277
2024,"Garrett, Reed",657585,Mets,NYM,R,84.3,98,394,8.382978723,0.248730964,ST,Sweeper,36.6,-36.7,-0.1,0,14,13.6,0.3,3,0.47826087,0.52173913
2024,"Garrett, Reed",657585,Mets,NYM,R,90.7,96,394,8.382978723,0.243654822,SL,Slider,26.1,-30.4,-4.2,-14,3.4,3.7,-0.3,-9,0.072607261,0.475247525
2024,"Garrett, Reed",657585,Mets,NYM,R,87.1,92,394,8.382978723,0.233502538,FS,Split-Finger,33.4,-33.9,-0.4,-1,12.6,-11.4,1.2,11,0.46969697,0.636363636
2024,"Garrett, Reed",657585,Mets,NYM,R,95.9,79,394,8.382978723,0.200507614,FF,4-Seam Fastball,13,-14.2,1.2,8,8.6,-8,0.6,7,0.777486911,0.539267016
2024,"Hill, Tim",657612,White Sox,CWS,L,88.7,169,270,5.625,0.625925926,SI,Sinker,39.4,-39.2,0.2,0,16.5,-16.1,0.4,2,0.570881226,0.490421456
2024,"Hill, Tim",657612,White Sox,CWS,L,90.7,83,270,5.625,0.307407407,FF,4-Seam Fastball,29,-28.5,-0.5,-2,18.3,-17.5,0.7,4,0.397905759,0.554973822
2024,"Koenig, Jared",657649,Brewers,MIL,L,94,176,294,6.255319149,0.598639456,SI,Sinker,20.1,-21.8,-1.7,-8,15.2,-15,0.2,1,0.302681992,0.463601533
2024,"Koenig, Jared",657649,Brewers,MIL,L,90.8,62,294,6.255319149,0.210884354,FC,Cutter,22.6,-24.7,2.1,8,0.1,2.1,-2.1,-96,0.830188679,0.169811321
2024,"Koenig, Jared",657649,Brewers,MIL,L,80.6,51,294,6.255319149,0.173469388,CU,Curveball,50.6,-51.4,-0.8,-2,12.8,10.3,2.5,24,0.363157895,0.763157895
2024,"Ryan, Joe",657746,Twins,MIN,R,93.6,376,830,17.65957447,0.453012048,FF,4-Seam Fastball,17.1,-17.4,0.3,2,11.3,-10.7,0.6,6,0.565445026,0.539267016
2024,"Ryan, Joe",657746,Twins,MIN,R,88.5,217,830,17.65957447,0.261445783,FS,Split-Finger,34.9,-34.2,0.7,2,14.6,-13.7,0.9,7,0.621212121,0.590909091
2024,"Ryan, Joe",657746,Twins,MIN,R,81.9,118,830,17.65957447,0.142168675,ST,Sweeper,38,-38.3,-0.3,-1,13.7,14.6,-0.9,-6,0.426086957,0.32173913
2024,"Ryan, Joe",657746,Twins,MIN,R,87,103,830,17.65957447,0.124096386,SL,Slider,31.2,-34.4,-3.1,-9,2.6,4.9,-2.2,-46,0.148514851,0.250825083
2024,"Avila, Pedro",658648,Guardians,CLE,R,94,131,351,7.3125,0.373219373,FF,4-Seam Fastball,17.7,-15,-2.7,-18,3,-7.6,-4.6,-60,0.120418848,0.062827225
2024,"Avila, Pedro",658648,Guardians,CLE,R,83.4,87,351,7.3125,0.247863248,CH,Changeup,36.3,-32.9,3.4,10,1,-13.8,-12.9,-93,0.862660944,0
2024,"Avila, Pedro",658648,Guardians,CLE,R,77.5,70,351,7.3125,0.199430199,CU,Curveball,62.8,-56.2,6.6,12,8.5,9.9,-1.4,-14,0.942105263,0.373684211
2024,"Avila, Pedro",658648,Guardians,CLE,R,93.5,56,351,7.3125,0.15954416,SI,Sinker,21.4,-22.3,-0.9,-4,13,-15.1,-2,-13,0.425287356,0.111111111
2024,"Suarez, José",660761,Angels,LAA,L,92.8,176,512,10.66666667,0.34375,FF,4-Seam Fastball,14.1,-15.9,1.9,12,8.6,-8,0.5,7,0.879581152,0.531413613
2024,"Suarez, José",660761,Angels,LAA,L,82.6,115,512,10.66666667,0.224609375,CH,Changeup,35.3,-33.9,1.4,4,14.6,-13.5,1.2,9,0.708154506,0.618025751
2024,"Suarez, José",660761,Angels,LAA,L,78.5,97,512,10.66666667,0.189453125,ST,Sweeper,43.1,-43.8,-0.6,-1,11.8,15.3,-3.5,-23,0.373913043,0.060869565
2024,"Suarez, José",660761,Angels,LAA,L,91.9,56,512,10.66666667,0.109375,SI,Sinker,19.6,-24.5,-5,-20,15.6,-15.3,0.4,2,0.042145594,0.490421456
2024,"Suarez, José",660761,Angels,LAA,L,85.1,55,512,10.66666667,0.107421875,SL,Slider,32.4,-36.2,-3.9,-11,5,6,-1.1,-18,0.095709571,0.389438944
2024,"De Los Santos, Enyel",660853,Padres,SD,R,86.7,148,291,5.82,0.508591065,SL,Slider,30.2,-34.5,-4.3,-12,1.4,4.7,-3.3,-70,0.069306931,0.141914191
2024,"De Los Santos, Enyel",660853,Padres,SD,R,95.1,138,291,5.82,0.474226804,FF,4-Seam Fastball,17.4,-15.2,-2.2,-14,11.1,-8.7,2.5,28,0.162303665,0.80104712
2024,"Alcala, Jorge",660896,Twins,MIN,R,88.7,101,183,3.893617021,0.551912568,SL,Slider,30.1,-32,-1.9,-6,3.5,3.7,-0.3,-7,0.237623762,0.475247525
2024,"Alcala, Jorge",660896,Twins,MIN,R,96.6,60,183,3.893617021,0.327868852,FF,4-Seam Fastball,12,-12.7,0.7,5,9.9,-7.6,2.4,31,0.659685864,0.787958115
2024,"Clase, Emmanuel",661403,Guardians,CLE,R,98.8,267,330,6.875,0.809090909,FC,Cutter,16.7,-16.5,-0.2,-1,4.1,3,1.1,36,0.503144654,0.754716981
2024,"Clase, Emmanuel",661403,Guardians,CLE,R,89.8,61,330,6.875,0.184848485,SL,Slider,31.5,-31,0.5,2,8.2,3.8,4.5,118,0.537953795,0.894389439
2024,"Martinez, Seth",661527,Astros,HOU,R,79,134,413,8.604166667,0.324455206,ST,Sweeper,36.2,-39.7,-3.5,-9,12.8,14.5,-1.7,-12,0.069565217,0.182608696
2024,"Martinez, Seth",661527,Astros,HOU,R,91,123,413,8.604166667,0.297820823,FF,4-Seam Fastball,22.2,-20.7,-1.4,-7,11.5,-10.7,0.9,8,0.246073298,0.596858639
2024,"Martinez, Seth",661527,Astros,HOU,R,90,88,413,8.604166667,0.213075061,SI,Sinker,32.6,-31.5,1.1,3,15,-16.3,-1.3,-8,0.674329502,0.187739464
2024,"Martinez, Seth",661527,Astros,HOU,R,85.1,68,413,8.604166667,0.16464891,CH,Changeup,39.5,-37.2,2.2,6,13.9,-14.8,-0.9,-6,0.78111588,0.270386266
2024,"Gil, Luis",661563,Yankees,NYY,R,96.4,478,853,17.40816327,0.560375147,FF,4-Seam Fastball,11.8,-13.4,1.6,12,5.3,-7.5,-2.3,-30,0.832460733,0.180628272
2024,"Gil, Luis",661563,Yankees,NYY,R,91,225,853,17.40816327,0.263774912,CH,Changeup,28.3,-29,-0.7,-2,15.6,-15.1,0.4,3,0.442060086,0.463519313
2024,"Gil, Luis",661563,Yankees,NYY,R,87,146,853,17.40816327,0.17116061,SL,Slider,29.6,-34,-4.4,-13,4,4.5,-0.5,-12,0.066006601,0.458745875
2024,"Muñoz, Andrés",662253,Mariners,SEA,R,88,153,320,6.666666667,0.478125,SL,Slider,34.5,-33,1.6,5,5.4,4,1.4,35,0.699669967,0.696369637
2024,"Muñoz, Andrés",662253,Mariners,SEA,R,97.8,94,320,6.666666667,0.29375,SI,Sinker,25,-23.3,1.7,7,18.2,-16.7,1.5,9,0.739463602,0.77394636
2024,"Muñoz, Andrés",662253,Mariners,SEA,R,98.8,73,320,6.666666667,0.228125,FF,4-Seam Fastball,16.3,-13.5,-2.8,-21,12.9,-8.7,4.2,48,0.104712042,0.931937173
2024,"Suarez, Robert",663158,Padres,SD,R,98.6,220,276,5.52,0.797101449,FF,4-Seam Fastball,10.5,-11.7,1.2,10,7.2,-7.6,-0.4,-5,0.777486911,0.405759162
2024,"Waldron, Matt",663362,Padres,SD,R,90.9,185,798,15.96,0.231829574,FF,4-Seam Fastball,18.8,-17.3,-1.5,-9,9,-7.6,1.4,19,0.235602094,0.672774869
2024,"Waldron, Matt",663362,Padres,SD,R,78.4,145,798,15.96,0.181704261,ST,Sweeper,40.6,-42.6,-2,-5,14.4,15.2,-0.8,-5,0.165217391,0.339130435
2024,"Waldron, Matt",663362,Padres,SD,R,90.3,126,798,15.96,0.157894737,SI,Sinker,25.6,-25.4,0.2,1,16,-15.3,0.7,4,0.570881226,0.540229885
2024,"Waldron, Matt",663362,Padres,SD,R,86.8,54,798,15.96,0.067669173,FC,Cutter,26.1,-28.9,2.8,10,0.6,2.9,-2.3,-80,0.886792453,0.150943396
2024,"Feltner, Ryan",663372,Rockies,COL,R,94.9,290,802,17.43478261,0.36159601,FF,4-Seam Fastball,16.4,-14.8,-1.7,-11,4.9,-8,-3,-38,0.209424084,0.136125654
2024,"Feltner, Ryan",663372,Rockies,COL,R,88.4,274,802,17.43478261,0.341645885,SL,Slider,30.3,-32.7,-2.4,-7,4.5,4,0.5,12,0.198019802,0.620462046
2024,"Feltner, Ryan",663372,Rockies,COL,R,85.5,129,802,17.43478261,0.16084788,CH,Changeup,32.4,-32.1,0.3,1,6.2,-14.1,-7.9,-56,0.56223176,0.012875536
2024,"Feltner, Ryan",663372,Rockies,COL,R,94.5,83,802,17.43478261,0.103491272,SI,Sinker,21.7,-22.4,-0.7,-3,13.4,-15.3,-1.9,-12,0.45210728,0.118773946
2024,"Thornton, Trent",663423,Mariners,SEA,R,81.3,91,290,6.041666667,0.313793103,ST,Sweeper,38.6,-39.5,-0.8,-2,15.2,15.2,0,0,0.347826087,0.460869565
2024,"Thornton, Trent",663423,Mariners,SEA,R,89.9,85,290,6.041666667,0.293103448,SL,Slider,28.6,-31.5,-2.9,-9,4,4,0,-1,0.158415842,0.521452145
2024,"Rainey, Tanner",663432,Nationals,WSH,R,93.5,179,298,6.47826087,0.600671141,FF,4-Seam Fastball,13.4,-15,1.7,11,10.9,-7.3,3.6,50,0.848167539,0.879581152
2024,"Rainey, Tanner",663432,Nationals,WSH,R,85.9,106,298,6.47826087,0.355704698,SL,Slider,33.5,-35.2,-1.7,-5,2.8,5,-2.1,-43,0.260726073,0.260726073
2024,"Campbell, Isaiah",663462,Red Sox,BOS,R,86.7,54,109,2.270833333,0.495412844,SL,Slider,35.2,-34.5,0.6,2,4.7,4.4,0.4,9,,
2024,"McKenzie, Triston",663474,Guardians,CLE,R,91,409,763,15.89583333,0.53604194,FF,4-Seam Fastball,12.6,-15.5,2.9,19,1.5,-5.6,-4.1,-73,0.984293194,0.086387435
2024,"McKenzie, Triston",663474,Guardians,CLE,R,77.6,191,763,15.89583333,0.250327654,CU,Curveball,53.3,-56.1,-2.8,-5,7.5,8.3,-0.8,-9,0.231578947,0.436842105
2024,"McKenzie, Triston",663474,Guardians,CLE,R,85.1,163,763,15.89583333,0.213630406,SL,Slider,28.1,-36.3,-8.2,-23,5.5,4.8,0.7,14,0,0.630363036
2024,"Sands, Cole",663485,Twins,MIN,R,90.4,75,311,6.617021277,0.241157556,FC,Cutter,25,-25.3,0.3,1,0.3,1.9,-1.6,-82,0.610062893,0.232704403
2024,"Sands, Cole",663485,Twins,MIN,R,95.1,72,311,6.617021277,0.231511254,FF,4-Seam Fastball,16.3,-14.6,-1.6,-11,11.8,-8.4,3.3,39,0.217277487,0.863874346
2024,"Sands, Cole",663485,Twins,MIN,R,87.7,66,311,6.617021277,0.21221865,FS,Split-Finger,36.1,-34.9,1.3,4,13.9,-11.4,2.5,22,0.681818182,0.818181818
2024,"Sands, Cole",663485,Twins,MIN,R,82.5,65,311,6.617021277,0.209003215,CU,Curveball,45.2,-49.2,-4,-8,13.5,10.8,2.7,25,0.163157895,0.794736842
2024,"Allen, Logan",663531,D-backs,AZ,L,82.1,68,261,5.4375,0.260536398,ST,Sweeper,37.6,-40.6,-3,-7,10.1,14.1,-4,-28,0.07826087,0.043478261
2024,"Allen, Logan",663531,D-backs,AZ,L,90.2,58,261,5.4375,0.222222222,SI,Sinker,24,-24.2,-0.2,-1,14.8,-14.9,-0.1,-1,0.509578544,0.38697318
2024,"Allen, Logan",663531,D-backs,AZ,L,79.8,50,261,5.4375,0.191570881,FS,Split-Finger,36.2,-38.3,-2.2,-6,11.9,-9.3,2.6,28,0.257575758,0.833333333
2024,"Hudson, Bryan",663542,Brewers,MIL,L,91.7,198,388,8.255319149,0.510309278,FF,4-Seam Fastball,20.4,-17.8,-2.6,-15,6.8,-8.2,-1.4,-17,0.128272251,0.295811518
2024,"Hudson, Bryan",663542,Brewers,MIL,L,81.2,107,388,8.255319149,0.275773196,ST,Sweeper,45.4,-38.9,6.6,17,15.3,14.7,0.6,4,0.965217391,0.591304348
2024,"Hudson, Bryan",663542,Brewers,MIL,L,86.1,78,388,8.255319149,0.201030928,FC,Cutter,33.8,-29.7,-4.1,-14,0.2,1.6,-1.8,-115,0.075471698,0.201257862
2024,"Hjelle, Sean",663546,Giants,SF,R,94.6,124,230,4.791666667,0.539130435,SI,Sinker,25.3,-19.8,5.5,28,15.7,-14.5,1.2,8,0.969348659,0.689655172
2024,"Hjelle, Sean",663546,Giants,SF,R,85.7,75,230,4.791666667,0.326086957,CU,Curveball,39.6,-44.1,-4.5,-10,3.3,5.4,-2.2,-40,0.142105263,0.273684211
2024,"Mize, Casey",663554,Tigers,DET,R,95.4,302,713,15.17021277,0.423562412,FF,4-Seam Fastball,13.8,-13.8,0,0,7.4,-7.2,0.2,3,0.494764398,0.484293194
2024,"Mize, Casey",663554,Tigers,DET,R,85.7,202,713,15.17021277,0.283309958,SL,Slider,37.5,-35.3,2.2,6,3.7,4.8,-1.1,-23,0.739273927,0.389438944
2024,"Mize, Casey",663554,Tigers,DET,R,85.5,144,713,15.17021277,0.201963534,FS,Split-Finger,33.9,-33.9,0.1,0,13.4,-11,2.4,22,0.590909091,0.803030303
2024,"Mize, Casey",663554,Tigers,DET,R,79.8,57,713,15.17021277,0.079943899,CU,Curveball,55.8,-52.7,3,6,8,9.7,-1.7,-17,0.678947368,0.321052632
2024,"Falter, Bailey",663559,Pirates,PIT,L,91.5,347,683,14.22916667,0.508052709,FF,4-Seam Fastball,15.2,-16.1,0.9,6,2.7,-6.9,-4.3,-62,0.706806283,0.081151832
2024,"Falter, Bailey",663559,Pirates,PIT,L,85.9,116,683,14.22916667,0.169838946,SL,Slider,30.3,-35.2,-4.9,-14,2.5,4.4,-1.9,-43,0.0330033,0.306930693
2024,"Falter, Bailey",663559,Pirates,PIT,L,77,111,683,14.22916667,0.162518302,CU,Curveball,50.6,-55.9,-5.3,-9,4.8,10.7,-5.9,-55,0.089473684,0.057894737
2024,"Falter, Bailey",663559,Pirates,PIT,L,91.8,95,683,14.22916667,0.13909224,SI,Sinker,15.7,-23.5,-7.9,-33,8.5,-15,-6.5,-43,0.007662835,0.011494253
2024,"Lambert, Peter",663567,Rockies,COL,R,94.4,157,449,9.760869565,0.349665924,FF,4-Seam Fastball,14.1,-14.2,0.1,1,6.8,-7.1,-0.3,-4,0.52617801,0.418848168
2024,"Lambert, Peter",663567,Rockies,COL,R,87.1,112,449,9.760869565,0.249443207,SL,Slider,35.1,-34,1.1,3,4.3,4.5,-0.2,-4,0.627062706,0.485148515
2024,"Lambert, Peter",663567,Rockies,COL,R,86.9,111,449,9.760869565,0.247216036,CH,Changeup,28.6,-30.6,-2.1,-7,11.5,-14.2,-2.8,-19,0.266094421,0.090128755
2024,"Kolek, Stephen",663568,Padres,SD,R,94.9,163,365,7.3,0.446575342,SI,Sinker,25.2,-22.7,2.4,11,14.5,-15.5,-1,-7,0.812260536,0.233716475
2024,"Kolek, Stephen",663568,Padres,SD,R,91.8,93,365,7.3,0.254794521,FC,Cutter,25.7,-23.3,-2.4,-10,1.3,1.4,-0.1,-5,0.188679245,0.534591195
2024,"Kolek, Stephen",663568,Padres,SD,R,83.7,82,365,7.3,0.224657534,ST,Sweeper,42.2,-36.6,5.6,15,16.2,13.7,2.5,18,0.92173913,0.808695652
2024,"Irvin, Jake",663623,Nationals,WSH,R,94.3,301,810,17.60869565,0.371604938,FF,4-Seam Fastball,15.6,-14.4,-1.3,-9,9.6,-7.2,2.4,33,0.267015707,0.787958115
2024,"Irvin, Jake",663623,Nationals,WSH,R,80.7,247,810,17.60869565,0.304938272,CU,Curveball,46.7,-51.7,-4.9,-10,12.8,8.8,4,45,0.110526316,0.868421053
2024,"Irvin, Jake",663623,Nationals,WSH,R,93.6,143,810,17.60869565,0.17654321,SI,Sinker,23.5,-21.9,1.6,7,17,-14.9,2.1,14,0.716475096,0.885057471
2024,"Irvin, Jake",663623,Nationals,WSH,R,89.6,107,810,17.60869565,0.132098765,FC,Cutter,26.4,-25.8,-0.6,-2,0.1,2.8,-2.9,-103,0.427672956,0.088050314
2024,"Harris, Hogan",663687,Athletics,OAK,L,94.1,89,143,2.918367347,0.622377622,FF,4-Seam Fastball,13.8,-14.7,0.9,6,9.9,-7.3,2.7,37,,
2024,"McArthur, James",663704,Royals,KC,R,94.8,121,319,6.510204082,0.379310345,SI,Sinker,22.6,-21,1.6,8,17.3,-14.9,2.3,16,0.716475096,0.911877395
2024,"McArthur, James",663704,Royals,KC,R,83.2,115,319,6.510204082,0.360501567,CU,Curveball,51.1,-48.5,2.6,5,13.8,7.6,6.2,81,0.626315789,0.973684211
2024,"McArthur, James",663704,Royals,KC,R,87.4,77,319,6.510204082,0.24137931,SL,Slider,32.9,-33.5,-0.7,-2,0.2,4.2,-4,-95,0.372937294,0.105610561
2024,"Hoeing, Bryan",663773,Marlins,MIA,R,94.1,149,301,6.142857143,0.495016611,SI,Sinker,23.4,-20.9,2.5,12,17.2,-14.8,2.4,16,0.823754789,0.946360153
2024,"Hoeing, Bryan",663773,Marlins,MIA,R,83.1,88,301,6.142857143,0.292358804,SL,Slider,44.3,-38.7,5.5,14,1.9,6.3,-4.4,-70,0.96039604,0.072607261
